Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,drib_Att,drib_Succ%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
tommaso augello,Sampdoria,615,856,544,21,64,56.3,3177,43,5,21,17,2022-2023,serie-a
carlos augusto,Monza,676,917,498,71,61,54.1,3073,62,15,45,28,2022-2023,serie-a
kaan ayhan,Sassuolo,198,182,6,0,0,,744,5,0,0,1,2022-2023,serie-a
jaime baez,Cremonese,10,37,16,2,2,50.0,124,3,0,1,0,2022-2023,serie-a
nedim bajrami,Empoli,66,185,219,27,31,35.5,816,21,10,24,17,2022-2023,serie-a
nedim bajrami,Sassuolo,63,150,247,29,32,56.3,739,16,12,20,9,2022-2023,serie-a
tiemoue bakayoko,Milan,16,12,2,0,3,33.3,56,1,0,1,1,2022-2023,serie-a
tommaso baldanzi,Empoli,109,408,334,46,60,38.3,1772,51,14,33,15,2022-2023,serie-a
fode ballotoure,Milan,77,168,110,9,15,33.3,427,7,0,6,6,2022-2023,serie-a
lameck banda,Lecce,75,266,403,74,112,42.9,2236,55,38,67,36,2022-2023,serie-a
filippo bandinelli,Empoli,317,658,376,29,42,35.7,1736,41,7,42,30,2022-2023,serie-a
antonin barak,Hellas Verona,0,10,6,0,2,50.0,25,0,0,1,1,2022-2023,serie-a
antonin barak,Fiorentina,84,470,362,67,39,48.7,1435,31,8,34,28,2022-2023,serie-a
andrea barberis,Monza,38,126,31,2,0,,253,7,1,3,6,2022-2023,serie-a
tommaso barbieri,Juventus,28,29,21,2,3,33.3,125,2,0,5,0,2022-2023,serie-a
francesco bardi,Bologna,25,0,0,0,0,,35,0,0,0,1,2022-2023,serie-a
nicolo barella,Inter,303,962,656,57,70,57.1,3430,69,10,52,39,2022-2023,serie-a
enzo barrenechea,Juventus,36,90,13,2,1,0.0,171,1,0,1,1,2022-2023,serie-a
musa barrow,Bologna,122,454,502,46,71,33.8,1960,59,19,50,31,2022-2023,serie-a
federico baschirotto,Lecce,968,771,96,36,5,60.0,2352,4,0,10,2,2022-2023,serie-a
toma basic,Lazio,75,179,115,17,8,37.5,477,8,1,13,6,2022-2023,serie-a
alberto basso,Cremonese,0,0,3,1,0,,11,0,0,0,1,2022-2023,serie-a
alessandro bastoni,Inter,796,821,250,30,15,53.3,3688,31,3,13,6,2022-2023,serie-a
simone bastoni,Spezia,183,306,273,24,20,35.0,853,16,2,20,14,2022-2023,serie-a
brian bayeye,Torino,29,24,11,3,2,100.0,93,2,2,3,2,2022-2023,serie-a
rodrigo becao,Udinese,805,701,172,43,10,50.0,2219,15,3,16,2,2022-2023,serie-a
julius beck,Spezia,2,5,1,0,0,,5,0,0,1,1,2022-2023,serie-a
raoul bellanova,Inter,115,127,135,13,12,58.3,908,12,3,4,5,2022-2023,serie-a
andrea belotti,Roma,34,164,210,52,33,21.2,452,14,11,34,15,2022-2023,serie-a
marco benassi,Fiorentina,25,64,24,3,1,0.0,120,4,0,1,1,2022-2023,serie-a
marco benassi,Cremonese,109,221,136,17,9,88.9,439,14,0,12,10,2022-2023,serie-a
ismael bennacer,Milan,300,1023,369,10,49,55.1,2012,30,4,42,23,2022-2023,serie-a
domenico berardi,Sassuolo,102,463,628,111,50,44.0,1586,29,31,60,23,2022-2023,serie-a
bartosz bereszynski,Sampdoria,255,317,198,13,15,26.7,860,16,1,12,5,2022-2023,serie-a
bartosz bereszynski,Napoli,33,60,32,1,3,33.3,173,7,0,1,1,2022-2023,serie-a
marco bertini,Lazio,0,0,0,0,0,,0,0,0,0,0,2022-2023,serie-a
beto,Udinese,49,274,336,130,76,42.1,594,15,14,114,43,2022-2023,serie-a
matteo bianchetti,Cremonese,692,447,37,13,3,66.7,1377,2,0,6,3,2022-2023,serie-a
alessandro bianco,Fiorentina,18,59,14,1,2,0.0,144,1,0,2,5,2022-2023,serie-a
jaka bijol,Udinese,1068,612,53,40,5,40.0,2415,7,2,10,4,2022-2023,serie-a
cristiano biraghi,Fiorentina,534,904,793,26,20,35.0,2798,51,10,16,6,2022-2023,serie-a
samuele birindelli,Monza,277,372,321,30,20,55.0,1645,35,7,24,15,2022-2023,serie-a
kristijan bistrovic,Lecce,29,84,55,3,1,100.0,119,1,0,3,5,2022-2023,serie-a
alexis blin,Lecce,352,697,257,33,11,45.5,1095,17,1,34,15,2022-2023,serie-a
jeremie boga,Atalanta,43,228,344,37,95,50.5,1904,47,20,31,11,2022-2023,serie-a
emil bohinen,Salernitana,172,335,110,6,18,44.4,868,12,0,10,9,2022-2023,serie-a
giacomo bonaventura,Fiorentina,132,573,456,69,54,42.6,2260,60,10,23,29,2022-2023,serie-a
federico bonazzoli,Salernitana,33,269,191,31,23,52.2,435,10,3,42,12,2022-2023,serie-a
warren bondo,Monza,8,40,13,0,4,75.0,147,3,0,1,1,2022-2023,serie-a
kevin bonifazi,Bologna,448,364,22,4,7,71.4,1823,3,0,9,5,2022-2023,serie-a
leonardo bonucci,Juventus,326,326,10,7,1,100.0,854,2,0,3,1,2022-2023,serie-a
erik botheim,Salernitana,38,146,118,23,7,28.6,259,5,3,19,12,2022-2023,serie-a
mehdi bourabia,Spezia,422,832,409,21,64,43.8,1777,30,5,54,27,2022-2023,serie-a
edoardo bove,Roma,107,301,131,20,13,38.5,404,9,2,25,17,2022-2023,serie-a
jayden braaf,Hellas Verona,16,63,54,16,24,62.5,294,9,5,13,15,2022-2023,serie-a
domagoj bradaric,Salernitana,398,609,368,22,50,34.0,2396,46,8,27,10,2022-2023,serie-a
josip brekalo,Fiorentina,10,49,71,8,10,60.0,342,10,2,7,6,2022-2023,serie-a
gleison bremer,Juventus,1100,827,76,50,7,42.9,2297,6,0,18,8,2022-2023,serie-a
dylan bronn,Salernitana,562,590,48,10,11,54.5,1487,6,0,7,2,2022-2023,serie-a
marcelo brozovic,Inter,439,987,291,22,27,59.3,2296,29,7,19,6,2022-2023,serie-a
cristian buonaiuto,Cremonese,62,282,319,49,47,42.6,974,29,9,36,28,2022-2023,serie-a
alessandro buongiorno,Torino,860,976,110,33,16,37.5,2324,16,2,33,6,2022-2023,serie-a
leonardo buta,Udinese,2,7,5,0,0,,43,0,0,0,0,2022-2023,serie-a
arthur cabral,Fiorentina,36,168,289,102,35,42.9,397,14,9,60,24,2022-2023,serie-a
liberato cacace,Empoli,166,243,122,12,20,40.0,814,14,4,6,7,2022-2023,serie-a
davide calabria,Milan,414,768,307,16,14,21.4,1966,23,2,14,7,2022-2023,serie-a
mattia caldara,Spezia,450,304,46,17,5,40.0,830,4,0,9,4,2022-2023,serie-a
luca caldirola,Monza,891,674,75,12,3,33.3,2623,11,0,5,1,2022-2023,serie-a
hakan calhanoglu,Inter,367,1015,581,26,24,33.3,2601,55,6,32,12,2022-2023,serie-a
mohamed camara,Roma,61,262,81,8,13,53.8,585,10,2,11,6,2022-2023,serie-a
nicolo cambiaghi,Empoli,87,255,311,56,57,38.6,1603,30,23,44,21,2022-2023,serie-a
andrea cambiaso,Bologna,620,771,423,40,60,51.7,2822,59,17,42,18,2022-2023,serie-a
matteo cancellieri,Lazio,20,50,66,16,9,33.3,346,8,9,13,3,2022-2023,serie-a
antonio candreva,Salernitana,332,783,708,46,34,23.5,2245,50,10,25,13,2022-2023,serie-a
gianluca caprari,Monza,128,668,577,103,91,44.0,2661,50,42,79,32,2022-2023,serie-a
francesco caputo,Sampdoria,11,126,172,49,9,33.3,192,4,7,21,14,2022-2023,serie-a
francesco caputo,Empoli,34,207,239,103,12,8.3,449,7,7,45,24,2022-2023,serie-a
andrea carboni,Monza,41,43,20,4,3,33.3,190,2,0,0,0,2022-2023,serie-a
franco carboni,Monza,17,28,21,1,7,42.9,169,3,1,0,0,2022-2023,serie-a
valentin carboni,Inter,4,12,10,1,2,50.0,83,0,0,2,1,2022-2023,serie-a
marco carnesecchi,Cremonese,1036,0,0,0,0,,1600,0,0,0,0,2022-2023,serie-a
nicolo casale,Lazio,871,917,27,14,3,33.3,3784,3,0,5,1,2022-2023,serie-a
tommaso cassandro,Lecce,4,3,1,0,0,,4,0,0,0,0,2022-2023,serie-a
michele castagnetti,Cremonese,209,560,184,9,12,66.7,970,11,0,15,3,2022-2023,serie-a
gaetano castrovilli,Fiorentina,56,148,127,22,16,43.8,467,13,0,11,9,2022-2023,serie-a
danilo cataldi,Lazio,370,954,174,0,18,33.3,1108,9,0,7,8,2022-2023,serie-a
pietro ceccaroni,Lecce,9,10,3,1,0,,16,0,0,0,0,2022-2023,serie-a
federico ceccherini,Hellas Verona,308,386,96,15,3,66.7,1123,14,2,13,8,2022-2023,serie-a
assan ceesay,Lecce,69,270,311,71,36,61.1,590,15,8,64,25,2022-2023,serie-a
emil ceide,Sassuolo,30,80,124,39,25,32.0,709,13,23,15,8,2022-2023,serie-a
zeki celik,Roma,350,491,276,18,16,37.5,1444,31,6,17,13,2022-2023,serie-a
michele cerofolini,Fiorentina,201,1,0,0,0,,370,0,0,0,0,2022-2023,serie-a
federico chiesa,Juventus,56,166,265,49,45,53.3,1193,28,16,26,19,2022-2023,serie-a
vlad chiriches,Cremonese,358,194,6,2,4,75.0,664,2,0,2,4,2022-2023,serie-a
daniel ciofani,Cremonese,25,119,163,51,4,0.0,149,11,1,24,10,2022-2023,serie-a
tio cipot,Spezia,16,32,42,5,7,42.9,157,4,1,5,6,2022-2023,serie-a
patrick ciurria,Monza,396,694,534,51,54,33.3,2362,48,9,47,16,2022-2023,serie-a
nicolo cocetta,Udinese,8,6,0,0,0,,4,0,0,0,0,2022-2023,serie-a
omar colley,Sampdoria,451,390,20,9,2,100.0,1020,1,0,4,2,2022-2023,serie-a
lorenzo colombo,Lecce,24,266,304,74,37,29.7,408,12,6,79,38,2022-2023,serie-a
andrea colpani,Monza,55,267,232,31,41,48.8,1110,32,8,22,17,2022-2023,serie-a
andrea consigli,Sassuolo,1468,11,1,0,0,,2708,0,0,1,0,2022-2023,serie-a
andrea conti,Sampdoria,0,8,3,0,0,,5,0,0,0,1,2022-2023,serie-a
diego coppola,Hellas Verona,337,302,61,9,4,50.0,787,9,0,8,2,2022-2023,serie-a
alex cordaz,Inter,21,0,0,0,0,,14,0,0,0,0,2022-2023,serie-a
joaquin correa,Inter,25,183,183,37,32,43.8,646,13,9,29,16,2022-2023,serie-a
alessandro cortinovis,Hellas Verona,3,0,5,0,0,,4,0,0,0,0,2022-2023,serie-a
lassana coulibaly,Salernitana,399,933,245,17,93,51.6,2571,39,7,61,33,2022-2023,serie-a
alessio cragno,Monza,32,0,0,0,0,,61,0,0,0,0,2022-2023,serie-a
bryan cristante,Roma,559,1257,196,39,13,69.2,2063,13,4,25,11,2022-2023,serie-a
domen crnigoj,Salernitana,36,95,32,6,4,50.0,71,2,1,13,1,2022-2023,serie-a
juan cuadrado,Juventus,400,758,433,50,59,42.4,2541,35,20,35,14,2022-2023,serie-a
mickael cuisance,Sampdoria,48,138,109,11,12,66.7,386,14,3,15,16,2022-2023,serie-a
marco dalessandro,Monza,37,55,52,10,5,20.0,329,4,5,4,5,2022-2023,serie-a
danilo dambrosio,Inter,303,269,64,12,6,16.7,988,7,2,7,2,2022-2023,serie-a
luca dandrea,Sassuolo,17,61,53,12,12,33.3,314,4,5,11,7,2022-2023,serie-a
flavius daniliuc,Salernitana,757,572,58,16,5,40.0,1769,10,0,14,4,2022-2023,serie-a
danilo,Juventus,1054,1304,257,45,23,30.4,3479,26,1,22,9,2022-2023,serie-a
matteo darmian,Inter,580,754,241,23,25,36.0,1984,18,4,14,10,2022-2023,serie-a
juan david cabal,Hellas Verona,134,136,16,1,4,75.0,358,5,0,4,3,2022-2023,serie-a
pawe dawidowicz,Hellas Verona,484,450,96,17,8,12.5,1282,13,1,8,4,2022-2023,serie-a
charles de ketelaere,Milan,50,241,252,60,59,61.0,1149,26,14,25,30,2022-2023,serie-a
manuel de luca,Sampdoria,0,9,5,2,0,,7,0,0,2,2,2022-2023,serie-a
tommaso de nipoti,Atalanta,0,5,2,1,1,100.0,23,1,0,0,0,2022-2023,serie-a
mattia de sciglio,Juventus,190,338,127,4,9,22.2,755,12,0,8,7,2022-2023,serie-a
lorenzo de silvestri,Bologna,172,237,81,7,4,50.0,800,12,0,6,5,2022-2023,serie-a
koni de winter,Empoli,405,207,6,0,2,50.0,819,1,0,8,3,2022-2023,serie-a
gregoire defrel,Sassuolo,34,175,159,34,21,33.3,331,12,2,28,17,2022-2023,serie-a
duccio deglinnocenti,Empoli,0,1,0,0,0,,0,0,0,0,0,2022-2023,serie-a
merih demiral,Atalanta,495,319,28,14,9,22.2,564,5,1,6,2,2022-2023,serie-a
diego demme,Napoli,30,153,22,0,4,50.0,270,1,0,3,1,2022-2023,serie-a
fabio depaoli,Hellas Verona,238,411,317,35,46,23.9,972,14,4,38,18,2022-2023,serie-a
fabio depaoli,Sampdoria,28,56,34,3,7,42.9,184,3,0,2,1,2022-2023,serie-a
kastriot dermaku,Lecce,0,2,0,0,0,,0,0,0,0,0,2022-2023,serie-a
cyriel dessers,Cremonese,18,162,289,115,36,36.1,530,10,24,61,21,2022-2023,serie-a
sergino dest,Milan,75,116,61,3,18,44.4,470,3,0,3,5,2022-2023,serie-a
mattia destro,Empoli,12,59,68,26,8,50.0,108,1,3,14,5,2022-2023,serie-a
gerard deulofeu,Udinese,44,295,400,82,45,44.4,2005,39,33,22,18,2022-2023,serie-a
samuel di carmine,Cremonese,0,4,5,2,1,100.0,6,0,0,0,0,2022-2023,serie-a
federico di francesco,Lecce,88,288,383,82,49,34.7,1387,27,18,56,28,2022-2023,serie-a
michele di gregorio,Monza,1600,7,0,0,2,100.0,3519,0,0,1,1,2022-2023,serie-a
giovanni di lorenzo,Napoli,715,1476,788,94,33,36.4,4413,62,4,21,17,2022-2023,serie-a
angel di maria,Juventus,71,372,426,46,80,40.0,1814,43,13,32,26,2022-2023,serie-a
boulaye dia,Salernitana,113,427,364,75,88,39.8,1545,47,13,71,61,2022-2023,serie-a
brahim diaz,Milan,63,538,413,65,86,45.3,2512,68,17,74,48,2022-2023,serie-a
federico dimarco,Inter,312,552,600,72,20,25.0,1846,29,6,18,11,2022-2023,serie-a
koffi djidji,Torino,754,844,90,8,5,80.0,1486,10,0,7,6,2022-2023,serie-a
berat djimsiti,Atalanta,647,587,64,15,7,57.1,1396,7,1,10,5,2022-2023,serie-a
dodo,Fiorentina,464,813,462,24,62,54.8,3625,58,7,35,15,2022-2023,serie-a
josh doig,Hellas Verona,191,276,256,27,54,42.6,1064,24,5,33,16,2022-2023,serie-a
nicolas dominguez,Bologna,308,991,419,37,37,62.2,1802,41,5,50,21,2022-2023,serie-a
giulio donati,Monza,151,159,44,1,3,33.3,462,6,0,3,1,2022-2023,serie-a
bartomiej dragowski,Spezia,1258,7,0,0,0,,2471,0,0,0,0,2022-2023,serie-a
ondrej duda,Hellas Verona,86,363,131,11,34,58.8,701,14,0,14,17,2022-2023,serie-a
denzel dumfries,Inter,266,551,467,99,52,34.6,1928,32,23,39,20,2022-2023,serie-a
alfred duncan,Fiorentina,92,371,179,9,23,52.2,786,16,4,17,14,2022-2023,serie-a
paulo dybala,Roma,85,542,478,78,64,42.2,1816,43,20,62,32,2022-2023,serie-a
edin dzeko,Inter,67,351,341,113,26,30.8,726,12,15,48,16,2022-2023,serie-a
festy ebosele,Udinese,64,82,97,13,36,52.8,644,18,6,17,9,2022-2023,serie-a
enzo ebosse,Udinese,292,306,72,0,7,57.1,868,7,1,8,3,2022-2023,serie-a
tyronne ebuehi,Empoli,452,437,210,28,26,42.3,1483,21,5,16,14,2022-2023,serie-a
ederson,Atalanta,339,778,355,46,66,56.1,2027,35,11,48,30,2022-2023,serie-a
kingsley ehizibue,Udinese,267,282,236,31,43,32.6,1020,16,7,20,11,2022-2023,serie-a
albin ekdal,Spezia,256,551,208,34,19,63.2,929,24,2,32,17,2022-2023,serie-a
emmanuel ekong,Empoli,1,4,2,0,1,0.0,43,1,0,0,0,2022-2023,serie-a
mikael ellertsson,Spezia,11,31,19,0,3,33.3,80,2,0,2,2,2022-2023,serie-a
elif elmas,Napoli,130,582,498,47,52,44.2,1995,41,13,33,22,2022-2023,serie-a
martin erlic,Sassuolo,855,693,21,10,2,50.0,2132,2,1,13,1,2022-2023,serie-a
gonzalo escalante,Cremonese,103,199,56,7,5,20.0,341,4,0,7,7,2022-2023,serie-a
salvatore esposito,Spezia,175,409,156,7,14,42.9,584,3,1,10,4,2022-2023,serie-a
nicolo fagioli,Juventus,124,411,221,15,19,42.1,921,19,5,33,28,2022-2023,serie-a
wladimiro falcone,Lecce,1267,5,0,0,0,,2301,0,0,1,0,2022-2023,serie-a
davide faraoni,Hellas Verona,226,335,213,27,16,43.8,549,9,2,12,4,2022-2023,serie-a
federico fazio,Salernitana,318,309,58,17,8,50.0,877,11,1,11,5,2022-2023,serie-a
jacopo fazzini,Empoli,135,216,132,15,31,41.9,552,14,0,23,24,2022-2023,serie-a
lewis ferguson,Bologna,272,794,415,69,25,36.0,1460,37,7,33,16,2022-2023,serie-a
alex ferrari,Sampdoria,276,265,25,5,6,50.0,849,1,0,10,3,2022-2023,serie-a
alex ferrari,Cremonese,301,268,41,1,8,50.0,493,3,0,8,1,2022-2023,serie-a
salvador ferrer,Spezia,50,50,13,0,0,,88,0,0,2,1,2022-2023,serie-a
vincenzo fiorillo,Salernitana,25,0,0,0,0,,66,0,0,0,0,2022-2023,serie-a
alessandro florenzi,Milan,42,82,71,10,1,0.0,129,1,0,3,0,2022-2023,serie-a
davide frattesi,Sassuolo,280,704,456,109,74,45.9,2374,54,21,56,44,2022-2023,serie-a
matteo gabbia,Milan,258,163,7,1,0,,398,0,1,1,0,2022-2023,serie-a
manolo gabbiadini,Sampdoria,112,389,393,83,25,24.0,1022,24,10,52,30,2022-2023,serie-a
gianluca gaetano,Napoli,3,39,38,8,3,66.7,123,2,2,2,4,2022-2023,serie-a
roberto gagliardini,Inter,105,229,125,24,5,0.0,787,10,1,9,2,2022-2023,serie-a
adolfo gaich,Hellas Verona,21,129,116,26,17,64.7,181,4,4,22,9,2022-2023,serie-a
pablo galdames millan,Cremonese,93,211,89,6,10,20.0,338,6,0,12,5,2022-2023,serie-a
antonino gallo,Lecce,472,646,415,14,29,51.7,2501,44,5,22,7,2022-2023,serie-a
federico gatti,Juventus,527,532,71,23,11,72.7,2208,14,1,8,6,2022-2023,serie-a
valentin gendrey,Lecce,616,778,436,16,35,40.0,2380,34,4,48,12,2022-2023,serie-a
paolo ghiglione,Cremonese,106,135,122,9,11,18.2,381,7,1,6,4,2022-2023,serie-a
mario gila,Lazio,36,33,2,0,0,,99,1,0,1,1,2022-2023,serie-a
gvidas gineitis,Torino,9,74,19,3,3,33.3,142,3,1,1,1,2022-2023,serie-a
olivier giroud,Milan,59,348,402,158,14,50.0,359,10,7,63,16,2022-2023,serie-a
pierluigi gollini,Fiorentina,131,0,0,0,0,,217,0,0,0,0,2022-2023,serie-a
pierluigi gollini,Napoli,166,0,0,0,0,,337,0,0,0,0,2022-2023,serie-a
joan gonzalez,Lecce,226,570,299,37,49,36.7,1053,19,6,50,25,2022-2023,serie-a
nicolas gonzalez,Fiorentina,71,381,372,73,73,34.2,1421,31,9,45,14,2022-2023,serie-a
robin gosens,Inter,194,309,314,48,17,41.2,864,18,5,17,3,2022-2023,serie-a
alberto grassi,Empoli,261,400,80,13,8,50.0,474,6,1,18,12,2022-2023,serie-a
andrew gravillon,Torino,121,77,14,0,2,50.0,242,2,0,3,1,2022-2023,serie-a
axel guessand,Udinese,20,12,0,0,0,,28,0,0,1,0,2022-2023,serie-a
koray gunter,Hellas Verona,283,252,29,10,4,75.0,733,6,0,3,1,2022-2023,serie-a
koray gunter,Sampdoria,233,256,23,7,1,100.0,598,6,0,3,0,2022-2023,serie-a
emmanuel gyasi,Spezia,196,444,472,92,39,17.9,1210,33,15,72,42,2022-2023,serie-a
norbert gyomber,Salernitana,536,402,22,9,3,66.7,848,1,0,2,1,2022-2023,serie-a
christian gytkjr,Monza,8,80,73,27,5,60.0,53,2,2,17,5,2022-2023,serie-a
nicolas haas,Empoli,187,254,115,16,6,16.7,449,13,2,17,9,2022-2023,serie-a
samir handanovic,Inter,607,3,1,0,0,,1679,0,0,1,0,2022-2023,serie-a
abdou harroui,Sassuolo,68,211,126,15,15,73.3,632,20,3,12,13,2022-2023,serie-a
hans hateboer,Atalanta,220,343,263,29,9,44.4,904,14,1,8,7,2022-2023,serie-a
liam henderson,Empoli,135,353,142,14,5,0.0,709,9,0,11,6,2022-2023,serie-a
jack hendry,Cremonese,71,73,7,0,1,0.0,361,2,0,0,0,2022-2023,serie-a
matheus henrique,Sassuolo,153,563,321,31,53,64.2,1950,39,3,28,16,2022-2023,serie-a
thomas henry,Hellas Verona,25,160,192,48,14,21.4,181,7,1,52,25,2022-2023,serie-a
theo hernandez,Milan,495,1026,584,69,68,27.9,4489,80,16,46,19,2022-2023,serie-a
isak hien,Hellas Verona,794,526,47,13,31,51.6,1294,10,0,26,10,2022-2023,serie-a
morten hjulmand,Lecce,472,982,225,6,26,65.4,1324,16,0,29,19,2022-2023,serie-a
emil holm,Spezia,179,318,318,40,44,40.9,1128,24,10,47,22,2022-2023,serie-a
martin hongla,Hellas Verona,66,142,54,3,14,57.1,345,4,1,4,3,2022-2023,serie-a
petko hristov,Spezia,101,122,29,3,3,0.0,270,2,0,3,0,2022-2023,serie-a
ajdin hrustic,Hellas Verona,17,59,47,6,12,33.3,171,6,2,8,3,2022-2023,serie-a
elseid hysaj,Lazio,542,825,235,10,21,28.6,1836,27,4,19,13,2022-2023,serie-a
rasmus hjlund,Atalanta,17,251,438,133,75,37.3,855,26,31,94,56,2022-2023,serie-a
roger ibanez,Roma,992,974,80,33,22,59.1,3665,16,2,25,18,2022-2023,serie-a
zlatan ibrahimovic,Milan,5,31,36,7,3,0.0,53,1,1,5,2,2022-2023,serie-a
antonio iervolino,Salernitana,0,5,3,0,0,,6,0,0,0,0,2022-2023,serie-a
igor,Fiorentina,668,820,46,12,13,69.2,3206,13,0,9,11,2022-2023,serie-a
jonathan ikone,Fiorentina,78,372,490,109,90,53.3,2366,45,50,61,47,2022-2023,serie-a
ivan ilic,Hellas Verona,98,249,149,11,17,47.1,609,13,4,17,5,2022-2023,serie-a
ivan ilic,Torino,150,613,179,8,15,46.7,1577,28,3,19,5,2022-2023,serie-a
samuel ilingjunior,Juventus,35,50,93,10,14,35.7,336,16,3,9,4,2022-2023,serie-a
emirhan ilkhan,Torino,12,34,12,0,2,50.0,86,4,0,2,2,2022-2023,serie-a
emirhan ilkhan,Sampdoria,16,53,21,1,3,33.3,74,1,0,5,0,2022-2023,serie-a
ciro immobile,Lazio,55,370,451,159,43,41.9,1134,21,27,63,22,2022-2023,serie-a
ardian ismajli,Empoli,785,494,25,18,2,100.0,1752,2,0,3,2,2022-2023,serie-a
mihailo ivanovic,Sampdoria,0,0,0,0,0,,0,0,0,0,0,2022-2023,serie-a
armando izzo,Monza,962,812,130,28,22,50.0,2484,10,1,11,8,2022-2023,serie-a
mato jajalo,Udinese,7,14,16,1,2,50.0,40,2,0,1,0,2022-2023,serie-a
jese,Sampdoria,5,47,41,6,5,60.0,74,4,0,5,3,2022-2023,serie-a
juan jesus,Napoli,300,518,21,7,0,,2091,9,0,5,1,2022-2023,serie-a
orir johann helgason,Lecce,25,42,31,3,1,0.0,88,2,1,4,2,2022-2023,serie-a
luka jovic,Fiorentina,27,196,219,79,22,68.2,316,8,4,25,16,2022-2023,serie-a
hamed junior traore,Sassuolo,43,142,127,24,15,26.7,600,7,7,16,23,2022-2023,serie-a
yayah kallon,Hellas Verona,31,127,207,43,30,26.7,764,20,14,28,15,2022-2023,serie-a
pierre kalulu,Milan,890,1056,172,18,18,55.6,4148,25,0,25,5,2022-2023,serie-a
yann karamoh,Torino,22,139,192,35,57,45.6,646,10,11,33,13,2022-2023,serie-a
rick karsdorp,Roma,156,185,110,9,6,0.0,575,8,2,11,6,2022-2023,serie-a
denso kasius,Bologna,75,105,65,3,10,60.0,374,10,1,11,7,2022-2023,serie-a
grigoris kastanos,Salernitana,157,365,258,25,34,38.2,1111,19,3,16,19,2022-2023,serie-a
moise kean,Juventus,32,146,165,57,41,34.1,667,15,20,29,29,2022-2023,serie-a
jakub kiwior,Spezia,594,307,58,15,7,71.4,1395,3,1,8,5,2022-2023,serie-a
simon kjr,Milan,432,322,11,2,0,,1166,2,0,1,0,2022-2023,serie-a
teun koopmeiners,Atalanta,476,916,691,63,54,51.9,3052,64,11,48,32,2022-2023,serie-a
filip kostic,Juventus,237,595,674,62,52,44.2,2587,54,22,50,20,2022-2023,serie-a
christian kouame,Fiorentina,74,324,559,111,66,31.8,1302,32,24,80,42,2022-2023,serie-a
viktor kovalenko,Spezia,56,150,105,19,5,80.0,254,3,2,9,2,2022-2023,serie-a
julian kristoffersen,Salernitana,0,2,2,0,0,,0,0,0,1,0,2022-2023,serie-a
raimonds krollis,Spezia,2,5,9,2,1,0.0,11,0,0,1,1,2022-2023,serie-a
rade krunic,Milan,284,673,171,24,26,73.1,1910,27,2,10,8,2022-2023,serie-a
marash kumbulla,Roma,102,100,5,2,0,,316,1,0,2,0,2022-2023,serie-a
khvicha kvaratskhelia,Napoli,110,486,976,175,199,37.7,3699,62,84,63,48,2022-2023,serie-a
giorgos kyriakopoulos,Bologna,137,194,163,9,17,64.7,1021,15,1,13,8,2022-2023,serie-a
giorgos kyriakopoulos,Sassuolo,140,187,186,16,31,45.2,1061,15,5,14,18,2022-2023,serie-a
sam lammers,Sampdoria,38,214,163,44,29,55.2,515,11,6,53,18,2022-2023,serie-a
sam lammers,Empoli,35,151,179,49,23,43.5,354,12,6,37,14,2022-2023,serie-a
kevin lasagna,Hellas Verona,62,182,249,67,38,34.2,747,23,14,53,34,2022-2023,serie-a
armand lauriente,Sassuolo,81,392,654,106,140,45.7,3186,68,50,56,53,2022-2023,serie-a
valentino lazaro,Torino,200,433,394,23,35,45.7,1262,25,8,16,4,2022-2023,serie-a
marko lazetic,Milan,0,2,2,1,0,,0,0,0,1,2,2022-2023,serie-a
darko lazovic,Hellas Verona,197,411,461,67,54,35.2,1943,37,21,38,14,2022-2023,serie-a
manuel lazzari,Lazio,433,657,310,27,41,43.9,3933,62,15,25,3,2022-2023,serie-a
rafael leao,Milan,66,487,672,144,171,45.0,3808,113,64,69,38,2022-2023,serie-a
mehdi leris,Sampdoria,263,592,464,78,69,42.0,1647,31,13,80,48,2022-2023,serie-a
karol linetty,Torino,213,708,260,21,22,31.8,1657,24,3,27,11,2022-2023,serie-a
marcin listkowski,Lecce,10,11,13,1,0,,81,1,0,1,1,2022-2023,serie-a
diego llorente,Roma,205,135,16,8,2,50.0,549,0,0,2,1,2022-2023,serie-a
stanislav lobotka,Napoli,523,1653,379,14,27,66.7,3135,68,9,25,16,2022-2023,serie-a
manuel locatelli,Juventus,466,939,283,20,27,55.6,1475,18,4,29,19,2022-2023,serie-a
luka lochoshvili,Cremonese,561,414,54,9,9,66.7,1642,14,0,11,5,2022-2023,serie-a
ademola lookman,Atalanta,58,350,470,111,80,42.5,1744,28,33,47,46,2022-2023,serie-a
maxime lopez,Sassuolo,456,1070,345,14,27,40.7,3157,58,2,17,12,2022-2023,serie-a
matteo lovato,Salernitana,233,172,9,0,0,,386,1,1,5,3,2022-2023,serie-a
sandi lovric,Udinese,210,646,438,55,38,36.8,1793,34,10,51,22,2022-2023,serie-a
hirving lozano,Napoli,73,285,467,77,78,48.7,2285,29,22,39,13,2022-2023,serie-a
jhon lucumi,Bologna,1222,998,51,16,6,66.7,4456,15,2,19,6,2022-2023,serie-a
