Player,Squad,Liga,Season,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG
justin njinmah,werder bremen,Bundesliga,2024-2025,31,8,0.1,3.7,3.7,0.12,-0.7
niels nkounkou,eint frankfurt,Bundesliga,2024-2025,4,0,0.0,0.2,0.2,0.04,-0.2
felix nmecha,dortmund,Bundesliga,2024-2025,18,6,0.22,1.3,1.3,0.07,2.7
lukas nmecha,wolfsburg,Bundesliga,2024-2025,20,9,0.15,4.5,4.5,0.23,-1.5
arnaud nordin,mainz,Bundesliga,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
alexander nubel,stuttgart,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
antonio nusa,rb leipzig,Bundesliga,2024-2025,24,7,0.13,1.6,1.6,0.07,1.4
david odogu,wolfsburg,Bundesliga,2024-2025,2,0,0.0,0.2,0.2,0.11,-0.2
tim oermann,bochum,Bundesliga,2024-2025,9,0,0.0,0.2,0.2,0.02,-0.2
ifechukwu ogbus,freiburg,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
finn ole becker,hoffenheim,Bundesliga,2024-2025,4,2,0.0,0.1,0.1,0.03,-0.1
michael olise,bayern munich,Bundesliga,2024-2025,86,36,0.14,9.7,9.7,0.11,2.3
jonas omlin,gladbach,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
karim onisiwo,mainz,Bundesliga,2024-2025,3,0,0.0,0.1,0.1,0.02,-0.1
frank onyeka,augsburg,Bundesliga,2024-2025,24,6,0.0,1.4,1.4,0.06,-1.4
lois openda,rb leipzig,Bundesliga,2024-2025,77,31,0.12,9.0,8.2,0.11,0.0
gift orban,hoffenheim,Bundesliga,2024-2025,11,4,0.36,3.4,3.4,0.31,0.6
willi orban,rb leipzig,Bundesliga,2024-2025,22,7,0.23,4.0,4.0,0.18,1.0
ivan ordets,bochum,Bundesliga,2024-2025,11,0,0.0,0.7,0.7,0.07,-0.7
patrick osterhage,freiburg,Bundesliga,2024-2025,21,3,0.05,1.7,1.7,0.08,-0.7
assan ouedraogo,rb leipzig,Bundesliga,2024-2025,1,0,0.0,0.1,0.1,0.06,-0.1
salih ozcan,wolfsburg,Bundesliga,2024-2025,2,0,0.0,0.1,0.1,0.06,-0.1
salih ozcan,dortmund,Bundesliga,2024-2025,4,0,0.0,0.3,0.3,0.08,-0.3
exequiel palacios,leverkusen,Bundesliga,2024-2025,13,8,0.08,1.5,1.5,0.12,-0.5
joao palhinha,bayern munich,Bundesliga,2024-2025,10,3,0.0,0.7,0.7,0.07,-0.7
mats pannewig,bochum,Bundesliga,2024-2025,9,3,0.0,0.8,0.8,0.09,-0.8
kevin paredes,wolfsburg,Bundesliga,2024-2025,4,0,0.0,0.4,0.4,0.09,-0.4
felix passlack,bochum,Bundesliga,2024-2025,26,6,0.04,1.3,1.3,0.05,-0.3
aleksandar pavlovic,bayern munich,Bundesliga,2024-2025,9,4,0.11,0.6,0.6,0.06,0.4
mads pedersen,augsburg,Bundesliga,2024-2025,2,0,0.0,0.1,0.1,0.03,-0.1
jordan pefok,union berlin,Bundesliga,2024-2025,23,7,0.0,3.2,3.2,0.14,-3.2
daniel peretz,bayern munich,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
noah pesch,gladbach,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
luca philipp,hoffenheim,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
maximilian philipp,freiburg,Bundesliga,2024-2025,1,0,0.0,0.0,0.0,0.04,0.0
benedikt pichler,holstein kiel,Bundesliga,2024-2025,20,9,0.05,2.3,2.3,0.11,-1.3
amos pieper,werder bremen,Bundesliga,2024-2025,7,1,0.0,0.4,0.4,0.06,-0.4
marvin pieringer,heidenheim,Bundesliga,2024-2025,57,17,0.07,8.9,6.6,0.12,-1.9
alassane plea,gladbach,Bundesliga,2024-2025,41,12,0.24,7.4,6.6,0.16,3.6
finn porath,holstein kiel,Bundesliga,2024-2025,29,12,0.07,1.9,1.8,0.09,0.1
yussuf poulsen,rb leipzig,Bundesliga,2024-2025,15,8,0.13,3.3,3.3,0.23,-1.3
alexander prass,hoffenheim,Bundesliga,2024-2025,12,1,0.0,0.9,0.9,0.07,-0.9
david preu,union berlin,Bundesliga,2024-2025,2,0,0.0,0.1,0.1,0.07,-0.1
grischa promel,hoffenheim,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
ivan prtajin,union berlin,Bundesliga,2024-2025,8,2,0.0,0.5,0.5,0.07,-0.5
tymoteusz puchacz,holstein kiel,Bundesliga,2024-2025,4,1,0.0,0.1,0.1,0.02,-0.1
leopold querfeld,union berlin,Bundesliga,2024-2025,16,4,0.13,1.1,1.1,0.07,0.9
grant ranos,gladbach,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
david raum,rb leipzig,Bundesliga,2024-2025,9,4,0.11,0.5,0.5,0.05,0.5
rocco reitz,gladbach,Bundesliga,2024-2025,23,7,0.09,1.7,1.7,0.07,0.3
nicolai remberg,holstein kiel,Bundesliga,2024-2025,24,2,0.0,1.5,1.5,0.06,-1.5
elvis rexhbecaj,augsburg,Bundesliga,2024-2025,29,5,0.03,1.4,1.4,0.05,-0.4
gio reyna,dortmund,Bundesliga,2024-2025,3,2,0.67,0.2,0.2,0.06,1.8
fabian rieder,stuttgart,Bundesliga,2024-2025,20,7,0.05,1.4,1.4,0.07,-0.4
lasse rie,mainz,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
lars ritzka,st pauli,Bundesliga,2024-2025,8,1,0.13,0.4,0.4,0.06,0.6
mads roerslev,wolfsburg,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
merlin rohl,freiburg,Bundesliga,2024-2025,12,3,0.0,0.8,0.8,0.06,-0.8
lasse rosenboom,holstein kiel,Bundesliga,2024-2025,12,5,0.17,1.9,1.9,0.16,0.1
max rosenfelder,freiburg,Bundesliga,2024-2025,5,1,0.2,0.4,0.4,0.08,0.6
tom rothe,union berlin,Bundesliga,2024-2025,23,9,0.13,1.8,1.8,0.08,1.2
anthony rouault,stuttgart,Bundesliga,2024-2025,5,1,0.2,0.5,0.5,0.1,0.5
jerome roussillon,union berlin,Bundesliga,2024-2025,2,0,0.0,0.1,0.1,0.05,-0.1
julian ryerson,dortmund,Bundesliga,2024-2025,18,5,0.11,0.7,0.7,0.04,1.3
frederik rnnow,union berlin,Bundesliga,2024-2025,1,0,0.0,0.1,0.1,0.09,-0.1
elias saad,st pauli,Bundesliga,2024-2025,26,8,0.12,2.8,2.8,0.11,0.2
marcel sabitzer,dortmund,Bundesliga,2024-2025,21,8,0.05,1.8,1.8,0.08,-0.8
faik sakar,rb leipzig,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
manolis saliakas,st pauli,Bundesliga,2024-2025,29,6,0.07,1.5,1.5,0.05,0.5
roland sallai,freiburg,Bundesliga,2024-2025,3,1,0.0,0.1,0.1,0.04,-0.1
diadie samassekou,hoffenheim,Bundesliga,2024-2025,3,1,0.0,0.1,0.1,0.02,-0.1
philipp sander,gladbach,Bundesliga,2024-2025,18,7,0.06,1.2,1.2,0.07,-0.2
james sands,st pauli,Bundesliga,2024-2025,1,0,0.0,0.1,0.1,0.05,-0.1
leroy sane,bayern munich,Bundesliga,2024-2025,67,29,0.16,10.2,10.2,0.15,0.8
kaishu sano,mainz,Bundesliga,2024-2025,20,2,0.0,0.9,0.9,0.04,-0.9
kaua santos,eint frankfurt,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
joe scally,gladbach,Bundesliga,2024-2025,6,1,0.0,0.4,0.4,0.06,-0.4
andras schafer,union berlin,Bundesliga,2024-2025,12,1,0.08,0.6,0.6,0.05,0.4
patrik schick,leverkusen,Bundesliga,2024-2025,68,32,0.29,12.7,11.9,0.17,8.3
stefan schimmer,heidenheim,Bundesliga,2024-2025,10,2,0.0,1.1,1.1,0.11,-1.1
xaver schlager,rb leipzig,Bundesliga,2024-2025,1,0,0.0,0.1,0.1,0.06,-0.1
keven schlotterbeck,augsburg,Bundesliga,2024-2025,12,4,0.25,0.8,0.8,0.06,2.2
nico schlotterbeck,dortmund,Bundesliga,2024-2025,17,4,0.0,1.3,1.3,0.08,-1.3
romano schmid,werder bremen,Bundesliga,2024-2025,47,13,0.09,4.3,3.5,0.07,0.7
jan schoppner,heidenheim,Bundesliga,2024-2025,41,13,0.1,3.9,3.9,0.09,0.1
marvin schulz,holstein kiel,Bundesliga,2024-2025,3,1,0.0,0.0,0.0,0.01,0.0
alexander schwolow,union berlin,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
leo scienza,heidenheim,Bundesliga,2024-2025,38,15,0.08,2.0,2.0,0.05,1.0
nicolas seiwald,rb leipzig,Bundesliga,2024-2025,5,0,0.0,0.2,0.2,0.04,-0.2
benjamin sesko,rb leipzig,Bundesliga,2024-2025,66,29,0.17,10.0,8.4,0.13,3.0
armindo sieb,mainz,Bundesliga,2024-2025,29,7,0.07,2.8,2.8,0.1,-0.8
tim siersleben,heidenheim,Bundesliga,2024-2025,4,2,0.0,0.6,0.6,0.15,-0.6
kiliann sildillia,freiburg,Bundesliga,2024-2025,7,2,0.29,0.5,0.5,0.07,1.5
andre silva,werder bremen,Bundesliga,2024-2025,12,5,0.0,2.6,1.0,0.08,-1.6
andre silva,rb leipzig,Bundesliga,2024-2025,7,2,0.0,1.3,0.5,0.07,-0.3
mohamed simakan,rb leipzig,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
xavi simons,rb leipzig,Bundesliga,2024-2025,50,23,0.2,5.1,5.1,0.1,4.9
danel sinani,st pauli,Bundesliga,2024-2025,35,12,0.06,1.7,1.7,0.05,0.3
tobias sippel,gladbach,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
ibrahima sissoko,bochum,Bundesliga,2024-2025,25,8,0.08,1.7,1.7,0.07,0.3
tim skarke,union berlin,Bundesliga,2024-2025,20,9,0.0,2.1,2.1,0.1,-2.1
ellyes skhiri,eint frankfurt,Bundesliga,2024-2025,13,2,0.08,1.4,1.4,0.11,-0.4
leo skiri stigard,hoffenheim,Bundesliga,2024-2025,5,0,0.0,0.3,0.3,0.06,-0.3
andreas skov olsen,wolfsburg,Bundesliga,2024-2025,7,1,0.14,0.8,0.8,0.12,0.2
robert skov,union berlin,Bundesliga,2024-2025,16,5,0.06,1.7,0.9,0.06,0.3
steven skrzybski,holstein kiel,Bundesliga,2024-2025,32,12,0.16,3.5,2.7,0.09,2.5
eric smith,st pauli,Bundesliga,2024-2025,24,9,0.04,1.4,1.4,0.06,-0.4
anton stach,hoffenheim,Bundesliga,2024-2025,35,10,0.03,2.0,2.0,0.06,-1.0
jens stage,werder bremen,Bundesliga,2024-2025,44,15,0.23,7.2,7.2,0.16,2.8
josip stanisic,bayern munich,Bundesliga,2024-2025,2,0,0.0,0.3,0.3,0.13,-0.3
niklas stark,werder bremen,Bundesliga,2024-2025,12,3,0.0,1.1,1.1,0.09,-1.1
pascal stenzel,stuttgart,Bundesliga,2024-2025,8,2,0.0,0.3,0.3,0.04,-0.3
leonidas stergiou,stuttgart,Bundesliga,2024-2025,3,1,0.33,1.1,1.1,0.35,-0.1
finley stevens,st pauli,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
angelo stiller,stuttgart,Bundesliga,2024-2025,21,4,0.05,1.8,1.8,0.08,-0.8
kevin stoger,gladbach,Bundesliga,2024-2025,24,9,0.04,3.9,2.3,0.1,-0.9
niklas sule,dortmund,Bundesliga,2024-2025,9,2,0.0,0.6,0.6,0.07,-0.6
mattias svanberg,wolfsburg,Bundesliga,2024-2025,21,7,0.14,3.6,3.6,0.17,-0.6
daniel svensson,dortmund,Bundesliga,2024-2025,6,2,0.17,0.8,0.8,0.13,0.2
haris tabakovic,hoffenheim,Bundesliga,2024-2025,30,10,0.1,3.3,3.3,0.11,-0.3
jonathan tah,leverkusen,Bundesliga,2024-2025,24,7,0.13,1.1,1.1,0.05,1.9
edmond tapsoba,leverkusen,Bundesliga,2024-2025,21,2,0.0,1.1,1.1,0.05,-1.1
mathys tel,bayern munich,Bundesliga,2024-2025,10,3,0.0,0.7,0.7,0.07,-0.7
nathan tella,leverkusen,Bundesliga,2024-2025,28,10,0.07,3.1,3.1,0.11,-1.1
martin terrier,leverkusen,Bundesliga,2024-2025,16,6,0.13,2.4,2.4,0.15,-0.4
arthur theate,eint frankfurt,Bundesliga,2024-2025,36,9,0.0,2.4,2.4,0.07,-2.4
norman theuerkauf,heidenheim,Bundesliga,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
denis thomalla,heidenheim,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
phillip tietz,augsburg,Bundesliga,2024-2025,51,19,0.12,6.1,5.3,0.1,0.9
umut tohumcu,hoffenheim,Bundesliga,2024-2025,3,1,0.0,0.1,0.1,0.04,-0.1
john tolkin,holstein kiel,Bundesliga,2024-2025,3,0,0.0,0.1,0.1,0.02,-0.1
tiago tomas,wolfsburg,Bundesliga,2024-2025,42,20,0.14,5.4,5.4,0.13,0.6
bazoumana toure,hoffenheim,Bundesliga,2024-2025,19,5,0.0,1.4,1.4,0.07,-1.4
lucas tousart,union berlin,Bundesliga,2024-2025,9,5,0.0,0.4,0.4,0.04,-0.4
omar traore,heidenheim,Bundesliga,2024-2025,16,3,0.0,0.5,0.5,0.03,-0.5
kevin trapp,eint frankfurt,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
philipp treu,st pauli,Bundesliga,2024-2025,19,4,0.0,1.2,1.2,0.07,-1.2
christopher trimmel,union berlin,Bundesliga,2024-2025,9,3,0.0,0.2,0.2,0.03,-0.2
tuta,eint frankfurt,Bundesliga,2024-2025,13,5,0.15,1.1,1.1,0.08,0.9
lukas ullrich,gladbach,Bundesliga,2024-2025,8,2,0.13,0.9,0.9,0.11,0.1
sven ulreich,bayern munich,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
deniz undav,stuttgart,Bundesliga,2024-2025,75,31,0.12,11.7,11.7,0.16,-2.7
dayot upamecano,bayern munich,Bundesliga,2024-2025,13,6,0.15,1.2,1.2,0.09,0.8
jonas urbig,bayern munich,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
can uzun,eint frankfurt,Bundesliga,2024-2025,27,11,0.15,3.0,3.0,0.11,1.0
josha vagnoman,stuttgart,Bundesliga,2024-2025,15,6,0.07,1.5,1.5,0.1,-0.5
siebe van der heyden,st pauli,Bundesliga,2024-2025,3,2,0.33,1.7,1.7,0.58,-0.7
maarten vandevoordt,rb leipzig,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
ruben vargas,augsburg,Bundesliga,2024-2025,9,1,0.0,0.7,0.7,0.08,-0.7
nikola vasilj,st pauli,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
denis vavro,wolfsburg,Bundesliga,2024-2025,25,6,0.08,1.4,1.4,0.05,0.6
milos veljkovic,werder bremen,Bundesliga,2024-2025,2,1,0.0,0.6,0.6,0.28,-0.6
nikolas veratschnig,mainz,Bundesliga,2024-2025,7,1,0.0,0.2,0.2,0.03,-0.2
arthur vermeeren,rb leipzig,Bundesliga,2024-2025,4,1,0.0,0.4,0.4,0.09,-0.4
yorbe vertessen,union berlin,Bundesliga,2024-2025,27,5,0.04,1.3,1.3,0.05,-0.3
gabriel vidovic,bayern munich,Bundesliga,2024-2025,1,0,0.0,0.1,0.1,0.11,-0.1
gabriel vidovic,mainz,Bundesliga,2024-2025,1,0,0.0,0.1,0.1,0.05,-0.1
kevin vogt,union berlin,Bundesliga,2024-2025,0,0,,0.8,0.0,,0.2
kevin volland,union berlin,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
aster vranckx,wolfsburg,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
robert wagner,st pauli,Bundesliga,2024-2025,2,0,0.0,0.1,0.1,0.05,-0.1
elye wahi,eint frankfurt,Bundesliga,2024-2025,9,2,0.0,1.3,1.3,0.14,-1.3
hauke wahl,st pauli,Bundesliga,2024-2025,11,4,0.0,0.9,0.9,0.08,-0.9
paul wanner,heidenheim,Bundesliga,2024-2025,24,5,0.08,3.7,2.9,0.12,-0.7
kjellarik watjen,dortmund,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
julian weigl,gladbach,Bundesliga,2024-2025,19,6,0.0,0.7,0.7,0.04,-0.7
timon weiner,holstein kiel,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
nelson weiper,mainz,Bundesliga,2024-2025,22,12,0.14,4.1,4.1,0.19,-1.1
mitchell weiser,werder bremen,Bundesliga,2024-2025,43,15,0.12,5.4,5.4,0.13,-0.4
noah weihaupt,st pauli,Bundesliga,2024-2025,18,4,0.06,2.1,2.1,0.12,-1.1
noah weihaupt,freiburg,Bundesliga,2024-2025,1,0,0.0,0.0,0.0,0.04,0.0
silvan widmer,mainz,Bundesliga,2024-2025,3,1,0.0,0.3,0.3,0.11,-0.3
patrick wimmer,wolfsburg,Bundesliga,2024-2025,41,10,0.07,3.7,3.7,0.09,-0.7
jonas wind,wolfsburg,Bundesliga,2024-2025,38,11,0.21,5.7,4.0,0.1,3.3
florian wirtz,leverkusen,Bundesliga,2024-2025,74,35,0.11,9.4,6.1,0.08,0.6
dani de wit,bochum,Bundesliga,2024-2025,20,7,0.1,2.1,2.1,0.11,-0.1
maximilian wittek,bochum,Bundesliga,2024-2025,41,7,0.0,1.4,1.4,0.03,-1.4
marius wolf,augsburg,Bundesliga,2024-2025,12,2,0.08,0.7,0.7,0.06,0.3
nick woltemade,stuttgart,Bundesliga,2024-2025,46,23,0.22,10.2,8.0,0.17,1.8
jeong wooyeong,union berlin,Bundesliga,2024-2025,25,6,0.12,2.8,2.8,0.11,0.2
granit xhaka,leverkusen,Bundesliga,2024-2025,21,3,0.1,0.9,0.9,0.04,1.1
erencan yardimci,hoffenheim,Bundesliga,2024-2025,6,1,0.0,1.0,1.0,0.17,-1.0
danaxel zagadou,stuttgart,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
david zec,holstein kiel,Bundesliga,2024-2025,11,5,0.18,1.2,1.2,0.11,0.8
robin zentner,mainz,Bundesliga,2024-2025,1,0,0.0,0.0,0.0,0.01,0.0
cedric zesiger,augsburg,Bundesliga,2024-2025,10,2,0.0,1.2,1.2,0.12,-1.2
cedric zesiger,wolfsburg,Bundesliga,2024-2025,2,1,0.0,0.1,0.1,0.03,-0.1
michael zetterer,werder bremen,Bundesliga,2024-2025,0,0,,0.0,0.0,,0.0
budu zivzivadze,heidenheim,Bundesliga,2024-2025,22,9,0.09,1.7,1.7,0.08,0.3
keyliane abdallah,marseille,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
yunis abdelhamid,saintetienne,Ligue-1,2024-2025,2,1,0.0,0.2,0.2,0.12,-0.2
himad abdelli,angers,Ligue-1,2024-2025,35,8,0.09,6.4,3.2,0.09,-0.4
mohamed abdelmoneim,nice,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
ali abdi,nice,Ligue-1,2024-2025,29,11,0.17,4.3,4.3,0.17,0.7
matthis abline,nantes,Ligue-1,2024-2025,73,26,0.11,8.5,7.7,0.11,0.5
abner,lyon,Ligue-1,2024-2025,7,3,0.14,0.6,0.6,0.08,0.4
zakaria aboukhlal,toulouse,Ligue-1,2024-2025,62,26,0.1,10.2,8.6,0.14,-3.2
akor adams,montpellier,Ligue-1,2024-2025,26,12,0.12,4.3,4.3,0.16,-1.3
martin adeline,reims,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
adryelson,lyon,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
emmanuel agbadou,reims,Ligue-1,2024-2025,15,3,0.0,0.5,0.5,0.04,-0.5
jeremy agbonifo,lens,Ligue-1,2024-2025,6,4,0.17,0.7,0.7,0.11,0.3
ruben aguilar,lens,Ligue-1,2024-2025,11,3,0.09,0.8,0.8,0.07,0.2
naouirou ahamada,rennes,Ligue-1,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
jeaneudes aholou,angers,Ligue-1,2024-2025,27,7,0.07,1.8,1.8,0.07,0.2
ayman aiki,saintetienne,Ligue-1,2024-2025,3,1,0.0,0.1,0.1,0.03,-0.1
ludovic ajorque,brest,Ligue-1,2024-2025,53,25,0.25,10.4,9.6,0.18,2.6
umit akdag,toulouse,Ligue-1,2024-2025,2,0,0.0,0.1,0.1,0.04,-0.1
sergio akieme,reims,Ligue-1,2024-2025,26,7,0.08,1.5,1.5,0.06,0.5
maghnes akliouche,monaco,Ligue-1,2024-2025,61,17,0.07,9.2,8.4,0.14,-4.2
paul akouokou,lyon,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
clement akpa,auxerre,Ligue-1,2024-2025,6,1,0.0,0.3,0.3,0.05,-0.3
chuba akpom,lille,Ligue-1,2024-2025,18,9,0.11,5.0,3.4,0.19,-2.0
mohamed ali cho,nice,Ligue-1,2024-2025,36,15,0.08,4.0,4.0,0.11,-1.0
jim allevinah,angers,Ligue-1,2024-2025,35,10,0.03,4.2,4.2,0.12,-3.2
thiago almada,lyon,Ligue-1,2024-2025,23,5,0.04,2.0,2.0,0.09,-1.0
jordan amavi,brest,Ligue-1,2024-2025,8,3,0.0,0.3,0.3,0.03,-0.3
kelvin amian,nantes,Ligue-1,2024-2025,7,4,0.14,1.0,1.0,0.14,0.0
michael amir murillo,marseille,Ligue-1,2024-2025,13,4,0.08,1.5,1.5,0.12,-0.5
samuel amoameyaw,strasbourg,Ligue-1,2024-2025,9,7,0.22,0.7,0.7,0.08,1.3
mathis amougou,saintetienne,Ligue-1,2024-2025,7,1,0.0,0.5,0.5,0.06,-0.5
benjamin andre,lille,Ligue-1,2024-2025,16,4,0.0,1.4,1.4,0.09,-1.4
kyllian antonio,lens,Ligue-1,2024-2025,1,0,0.0,0.1,0.1,0.05,-0.1
dennis appiah,saintetienne,Ligue-1,2024-2025,5,2,0.0,0.2,0.2,0.04,-0.2
carlens arcus,angers,Ligue-1,2024-2025,3,0,0.0,0.0,0.0,0.01,0.0
hakon arnar haraldsson,lille,Ligue-1,2024-2025,35,13,0.14,3.8,3.8,0.11,1.2
marco asensio,paris sg,Ligue-1,2024-2025,26,14,0.08,5.6,5.6,0.22,-3.6
lorenz assignon,rennes,Ligue-1,2024-2025,22,5,0.14,2.2,2.2,0.1,0.8
dehmaine assoumani,nantes,Ligue-1,2024-2025,3,2,0.0,0.1,0.1,0.03,-0.1
valentin atangana edoa,reims,Ligue-1,2024-2025,33,6,0.03,2.5,2.5,0.08,-1.5
florian aye,auxerre,Ligue-1,2024-2025,12,3,0.17,1.9,1.9,0.16,0.1
andre ayew,le havre,Ligue-1,2024-2025,22,9,0.18,4.3,4.3,0.21,-0.3
neil el aynaoui,lens,Ligue-1,2024-2025,16,7,0.31,4.0,1.6,0.1,4.0
shavy babicka,toulouse,Ligue-1,2024-2025,20,9,0.2,3.9,3.9,0.2,0.1
juma bah,lens,Ligue-1,2024-2025,2,1,0.0,0.1,0.1,0.04,-0.1
theo bair,auxerre,Ligue-1,2024-2025,26,13,0.08,3.0,3.0,0.12,-1.0
mitchel bakker,lille,Ligue-1,2024-2025,23,10,0.13,3.0,3.0,0.13,0.0
darryl bakola,marseille,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
dilane bakwa,strasbourg,Ligue-1,2024-2025,52,22,0.12,4.7,4.7,0.09,1.3
leonardo balerdi,marseille,Ligue-1,2024-2025,15,1,0.0,0.9,0.9,0.06,-0.9
fode ballotoure,le havre,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
folarin balogun,monaco,Ligue-1,2024-2025,31,10,0.13,4.8,4.8,0.15,-0.8
abdoulaye bamba,angers,Ligue-1,2024-2025,1,0,0.0,0.1,0.1,0.09,-0.1
mohamed bamba,reims,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
valentin barco,strasbourg,Ligue-1,2024-2025,10,1,0.0,0.5,0.5,0.05,-0.5
bradley barcola,paris sg,Ligue-1,2024-2025,74,38,0.19,13.4,13.4,0.18,0.6
melvin bard,nice,Ligue-1,2024-2025,23,8,0.09,2.2,2.2,0.1,-0.2
gabriel bares,montpellier,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
teo barisic,lyon,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
dylan batubinsika,saintetienne,Ligue-1,2024-2025,7,2,0.14,0.8,0.8,0.12,0.2
haris belkebla,angers,Ligue-1,2024-2025,3,0,0.0,0.1,0.1,0.03,-0.1
yassin belkhdim,angers,Ligue-1,2024-2025,9,5,0.11,0.8,0.8,0.09,0.2
eliesse ben seghir,monaco,Ligue-1,2024-2025,58,19,0.07,5.5,4.1,0.07,0.5
ismael bennacer,marseille,Ligue-1,2024-2025,3,0,0.0,0.1,0.1,0.03,-0.1
said benrahma,lyon,Ligue-1,2024-2025,17,4,0.06,2.0,2.0,0.12,-1.0
nabil bentaleb,lille,Ligue-1,2024-2025,5,1,0.2,0.7,0.7,0.15,0.3
lucas beraldo,paris sg,Ligue-1,2024-2025,12,4,0.08,0.9,0.9,0.07,0.1
maxime bernauer,saintetienne,Ligue-1,2024-2025,2,0,0.0,0.1,0.1,0.03,-0.1
dimitry bertaud,montpellier,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
mika biereth,monaco,Ligue-1,2024-2025,40,22,0.3,11.3,9.7,0.24,1.7
emmanuel biumla,angers,Ligue-1,2024-2025,4,2,0.25,0.7,0.7,0.18,0.3
marco bizot,brest,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
ludovic blas,rennes,Ligue-1,2024-2025,57,26,0.11,5.0,5.0,0.09,1.0
augustine boakye,saintetienne,Ligue-1,2024-2025,24,9,0.13,1.8,1.8,0.08,1.2
matheo bodmer,le havre,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
jeremie boga,nice,Ligue-1,2024-2025,30,16,0.03,2.3,2.3,0.08,-1.3
moise bombito,nice,Ligue-1,2024-2025,8,1,0.0,0.7,0.7,0.09,-0.7
saimon bouabre,monaco,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
ayyoub bouaddi,lille,Ligue-1,2024-2025,3,1,0.0,0.1,0.1,0.04,-0.1
badredine bouanani,nice,Ligue-1,2024-2025,30,14,0.07,2.7,1.9,0.06,0.3
benjamin bouchouari,saintetienne,Ligue-1,2024-2025,16,3,0.06,0.6,0.6,0.04,0.4
hicham boudaoui,nice,Ligue-1,2024-2025,39,18,0.05,2.7,2.7,0.07,-0.7
justin bourgault,brest,Ligue-1,2024-2025,2,1,0.5,0.1,0.1,0.04,0.9
benjamin bourigeaud,rennes,Ligue-1,2024-2025,2,1,0.5,0.2,0.2,0.08,0.8
bilal brahimi,nice,Ligue-1,2024-2025,1,1,0.0,0.0,0.0,0.04,0.0
lilian brassier,marseille,Ligue-1,2024-2025,5,1,0.0,0.2,0.2,0.05,-0.2
lilian brassier,rennes,Ligue-1,2024-2025,14,1,0.07,1.5,1.5,0.11,-0.5
anthony briancon,saintetienne,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
aurelio buta,reims,Ligue-1,2024-2025,8,1,0.0,0.3,0.3,0.03,-0.3
marcin buka,nice,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
remy cabella,lille,Ligue-1,2024-2025,30,7,0.03,4.0,4.0,0.13,-3.0
mathieu cafaro,saintetienne,Ligue-1,2024-2025,23,10,0.04,1.5,1.5,0.06,-0.5
duje caletacar,lyon,Ligue-1,2024-2025,11,1,0.09,2.1,2.1,0.19,-1.1
issiaga camara,nice,Ligue-1,2024-2025,0,0,,0.0,0.0,,0.0
