Player,Squad,Liga,Season,Tack_Def_3rd,Tack_Mid_3rd,Tack_Att_3rd,Tkl%,Tkl,TklW,Int,Blocks,Block_Shots,Block_Pass,Clearences,Err
nabil bentaleb,Lille,Ligue-1,2024-2025,2,0,2,0.429,3,3,5,5,0,5,7,2
lucas beraldo,Paris S-G,Ligue-1,2024-2025,30,8,0,0.622,23,31,21,16,8,8,63,3
maxime bernauer,Saint-Étienne,Ligue-1,2024-2025,5,2,2,0.625,5,9,5,7,3,4,44,1
dimitry bertaud,Montpellier,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,2,0
mika biereth,Monaco,Ligue-1,2024-2025,0,3,2,0.429,3,5,4,11,0,11,7,0
emmanuel biumla,Angers,Ligue-1,2024-2025,14,5,0,0.667,12,12,8,18,8,10,84,1
marco bizot,Brest,Ligue-1,2024-2025,2,0,0,0.5,1,1,0,0,0,0,33,0
ludovic blas,Rennes,Ligue-1,2024-2025,9,12,17,0.5479999999999999,23,25,13,16,2,14,11,0
augustine boakye,Saint-Étienne,Ligue-1,2024-2025,3,4,0,0.273,3,3,6,5,0,5,4,0
matheo bodmer,Le Havre,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
jeremie boga,Nice,Ligue-1,2024-2025,2,5,3,0.5,4,5,3,13,0,13,2,1
moise bombito,Nice,Ligue-1,2024-2025,22,12,3,0.6859999999999999,24,25,18,35,19,16,121,7
saimon bouabre,Monaco,Ligue-1,2024-2025,0,1,0,0.0,0,0,0,1,0,1,0,0
ayyoub bouaddi,Lille,Ligue-1,2024-2025,21,21,8,0.594,19,31,10,12,3,9,12,1
badredine bouanani,Nice,Ligue-1,2024-2025,4,4,3,0.33299999999999996,6,4,11,16,3,13,4,0
benjamin bouchouari,Saint-Étienne,Ligue-1,2024-2025,15,13,5,0.348,16,27,17,21,1,20,15,2
hicham boudaoui,Nice,Ligue-1,2024-2025,28,37,11,0.585,31,52,22,40,11,29,45,1
justin bourgault,Brest,Ligue-1,2024-2025,1,1,0,,0,1,0,0,0,0,1,0
benjamin bourigeaud,Rennes,Ligue-1,2024-2025,0,1,0,0.0,0,0,2,2,1,1,1,0
bilal brahimi,Nice,Ligue-1,2024-2025,0,0,0,,0,0,0,1,0,1,2,0
lilian brassier,Marseille,Ligue-1,2024-2025,8,0,0,0.833,5,6,9,8,3,5,28,2
lilian brassier,Rennes,Ligue-1,2024-2025,11,4,0,0.818,9,12,22,17,10,7,62,1
anthony briancon,Saint-Étienne,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
aurelio buta,Reims,Ligue-1,2024-2025,22,11,4,0.5,21,24,22,19,5,14,59,0
marcin buka,Nice,Ligue-1,2024-2025,0,0,0,0.0,0,0,0,0,0,0,16,6
remy cabella,Lille,Ligue-1,2024-2025,16,13,10,0.5760000000000001,19,19,8,10,1,9,5,0
mathieu cafaro,Saint-Étienne,Ligue-1,2024-2025,4,4,2,0.267,4,7,7,7,1,6,3,0
duje caletacar,Lyon,Ligue-1,2024-2025,11,9,0,0.526,10,12,17,33,25,8,97,2
issiaga camara,Nice,Ligue-1,2024-2025,0,2,0,0.0,0,1,3,0,0,0,0,0
lamine camara,Monaco,Ligue-1,2024-2025,22,34,10,0.542,26,41,31,30,4,26,32,1
mahdi camara,Brest,Ligue-1,2024-2025,16,38,17,0.522,24,40,33,40,5,35,29,0
ousmane camara,Angers,Ligue-1,2024-2025,3,1,0,0.5,1,3,0,1,1,0,18,0
axel camblan,Brest,Ligue-1,2024-2025,0,0,1,0.5,1,1,0,1,0,1,0,0
jaydee canvot,Toulouse,Ligue-1,2024-2025,16,5,2,0.667,12,11,11,10,2,8,54,1
pierrick capelle,Angers,Ligue-1,2024-2025,10,9,5,0.5,9,17,11,4,1,3,5,1
gabin capuano,Lens,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
maxence caqueret,Lyon,Ligue-1,2024-2025,5,11,5,0.182,4,11,7,12,2,10,2,0
simon cara,Montpellier,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
valentin carboni,Marseille,Ligue-1,2024-2025,0,1,1,0.0,0,2,1,1,0,1,1,0
irvin cardona,Saint-Étienne,Ligue-1,2024-2025,3,3,0,0.14300000000000002,2,5,4,16,3,13,6,2
patrik carlgren,Nantes,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
josue casimir,Le Havre,Ligue-1,2024-2025,15,15,7,0.5,9,26,7,19,0,19,35,1
cristian casseres jr,Toulouse,Ligue-1,2024-2025,41,43,12,0.523,46,61,42,35,9,26,36,1
jeancharles castelletto,Nantes,Ligue-1,2024-2025,17,15,2,0.63,17,17,25,27,18,9,151,0
enzo caumont,Angers,Ligue-1,2024-2025,0,1,0,0.5,1,1,1,1,1,0,1,0
fabien centonze,Nantes,Ligue-1,2024-2025,5,2,1,0.667,4,4,2,4,1,3,17,0
brendan chardonnet,Brest,Ligue-1,2024-2025,28,14,3,0.625,25,33,29,45,28,17,169,2
jhoanner chavez,Lens,Ligue-1,2024-2025,4,4,1,0.28600000000000003,2,5,6,10,1,9,13,0
theo chennahi,Montpellier,Ligue-1,2024-2025,3,3,0,0.5710000000000001,4,3,2,3,0,3,6,0
sidiki cherif,Angers,Ligue-1,2024-2025,1,3,1,0.75,3,5,0,4,1,3,0,1
rayan cherki,Lyon,Ligue-1,2024-2025,3,8,4,0.214,6,12,7,6,0,6,6,0
lucas chevalier,Lille,Ligue-1,2024-2025,3,0,0,0.75,3,2,0,0,0,0,13,4
pedro chirivella,Nantes,Ligue-1,2024-2025,23,16,5,0.452,19,29,19,25,4,21,45,0
joris chotard,Montpellier,Ligue-1,2024-2025,17,20,2,0.435,20,27,19,28,10,18,52,1
djaoui cisse,Rennes,Ligue-1,2024-2025,12,15,6,0.615,16,18,13,29,4,25,11,1
yoann cisse,Auxerre,Ligue-1,2024-2025,0,0,0,,0,0,1,0,0,0,0,0
jonathan clauss,Nice,Ligue-1,2024-2025,27,19,6,0.5,28,35,48,25,2,23,68,3
marcus coco,Nantes,Ligue-1,2024-2025,15,9,3,0.516,16,21,11,16,5,11,46,0
alois confais,Le Havre,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
francis coquelin,Nantes,Ligue-1,2024-2025,5,3,1,0.75,3,5,6,3,1,2,3,0
derek cornelius,Marseille,Ligue-1,2024-2025,15,8,1,0.773,17,17,14,16,10,6,51,0
pierre cornud,Saint-Étienne,Ligue-1,2024-2025,6,4,2,0.47100000000000003,8,10,9,9,4,5,28,1
david costa,Lens,Ligue-1,2024-2025,1,1,0,0.25,1,0,1,5,1,4,0,0
logan costa,Toulouse,Ligue-1,2024-2025,0,2,0,1.0,1,1,2,2,2,0,4,0
gregoire coudert,Brest,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
lasso coulibaly,Auxerre,Ligue-1,2024-2025,0,0,1,,0,1,0,0,0,0,0,0
mamadou coulibaly,Monaco,Ligue-1,2024-2025,0,1,0,,0,0,0,0,0,0,0,0
soumaila coulibaly,Brest,Ligue-1,2024-2025,2,2,0,1.0,1,2,5,7,2,5,26,0
tanguy coulibaly,Montpellier,Ligue-1,2024-2025,13,15,4,0.424,14,24,11,18,2,16,3,1
marius courcoul,Angers,Ligue-1,2024-2025,3,2,0,0.4,2,2,5,4,0,4,9,0
nicolas cozza,Nantes,Ligue-1,2024-2025,35,18,6,0.66,31,41,25,25,10,15,69,0
charlie cresswell,Toulouse,Ligue-1,2024-2025,19,15,1,0.609,28,23,28,44,28,16,191,3
kevin danois,Auxerre,Ligue-1,2024-2025,20,22,7,0.435,20,30,20,17,3,14,20,0
kevin danso,Lens,Ligue-1,2024-2025,12,5,2,0.75,12,7,20,25,19,6,62,1
dante,Nice,Ligue-1,2024-2025,17,13,2,0.517,15,15,34,29,14,15,74,1
pape daouda diongue,Strasbourg,Ligue-1,2024-2025,1,1,0,0.5,1,0,3,0,0,0,2,0
mohamed daramy,Reims,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
jonathan david,Lille,Ligue-1,2024-2025,3,12,9,0.429,9,8,7,13,2,11,10,1
zuriko davitashvili,Saint-Étienne,Ligue-1,2024-2025,9,7,6,0.306,15,14,14,20,0,20,14,0
theo de percin,Auxerre,Ligue-1,2024-2025,0,0,0,0.0,0,0,0,0,0,0,3,0
thibault de smet,Reims,Ligue-1,2024-2025,5,1,0,1.0,4,4,4,5,3,2,12,0
amar dedic,Marseille,Ligue-1,2024-2025,2,2,1,0.3,3,4,3,0,0,0,12,1
romain del castillo,Brest,Ligue-1,2024-2025,9,13,9,0.594,19,22,6,16,0,16,5,0
thomas delaine,Strasbourg,Ligue-1,2024-2025,1,0,0,1.0,1,1,1,0,0,0,1,0
andy delort,Montpellier,Ligue-1,2024-2025,1,2,1,0.5,1,3,0,3,1,2,3,0
ousmane dembele,Paris S-G,Ligue-1,2024-2025,0,7,4,0.33299999999999996,4,5,9,3,0,3,2,1
remy descamps,Lyon,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
arthur desmas,Le Havre,Ligue-1,2024-2025,0,0,0,0.0,0,0,0,0,0,0,9,1
mamadou diakhon,Reims,Ligue-1,2024-2025,4,3,5,0.5,9,8,4,5,1,4,5,0
bafode diakite,Lille,Ligue-1,2024-2025,17,11,3,0.6920000000000001,18,18,27,30,17,13,99,5
oumar diakite,Reims,Ligue-1,2024-2025,7,8,5,0.474,9,13,3,13,2,11,9,0
habib diarra,Strasbourg,Ligue-1,2024-2025,6,13,3,0.4,8,13,13,22,6,16,46,3
krepin diatta,Monaco,Ligue-1,2024-2025,13,2,3,0.583,14,12,9,5,1,4,12,2
kandet diawara,Le Havre,Ligue-1,2024-2025,0,0,0,,0,0,0,1,0,1,1,0
mahamadou diawara,Le Havre,Ligue-1,2024-2025,10,8,2,0.615,8,12,13,13,6,7,11,1
mahamadou diawara,Lyon,Ligue-1,2024-2025,0,1,0,0.33299999999999996,1,0,0,2,0,2,0,0
bamba dieng,Angers,Ligue-1,2024-2025,1,2,1,0.0,0,1,0,2,0,2,3,0
kembo diliwidi,Lens,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
sinaly diomande,Auxerre,Ligue-1,2024-2025,20,18,1,0.7,28,19,30,37,18,19,100,2
lois diony,Angers,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
serigne diop,Brest,Ligue-1,2024-2025,0,1,0,,0,0,0,1,0,1,0,0
sofiane diop,Nice,Ligue-1,2024-2025,16,3,4,0.409,9,16,17,19,2,17,7,1
andy diouf,Lens,Ligue-1,2024-2025,10,22,5,0.4,16,26,15,24,1,23,18,2
yehvann diouf,Reims,Ligue-1,2024-2025,2,0,0,0.33299999999999996,1,1,1,0,0,0,22,4
assane diousse,Auxerre,Ligue-1,2024-2025,9,5,1,0.35700000000000004,5,7,12,6,2,4,15,0
alex dominguez,Toulouse,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
gianluigi donnarumma,Paris S-G,Ligue-1,2024-2025,1,0,0,0.5,1,1,0,0,0,0,14,0
sekou doucoure,Nantes,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,3,0
desire doue,Paris S-G,Ligue-1,2024-2025,15,19,14,0.47100000000000003,24,30,13,26,0,26,7,0
guela doue,Strasbourg,Ligue-1,2024-2025,40,15,10,0.685,37,45,34,38,6,32,154,1
douglas,Nantes,Ligue-1,2024-2025,29,31,9,0.591,26,42,32,51,11,40,47,0
ismael doukoure,Strasbourg,Ligue-1,2024-2025,19,18,3,0.68,17,22,25,31,14,17,102,3
kamory doumbia,Brest,Ligue-1,2024-2025,17,17,7,0.452,14,29,28,17,1,16,13,1
amidou doumbouya,Nice,Ligue-1,2024-2025,0,0,1,1.0,1,1,1,3,1,2,1,0
jeankevin duverne,Nantes,Ligue-1,2024-2025,13,4,4,0.556,15,12,8,10,3,7,23,0
stefan dzodic,Montpellier,Ligue-1,2024-2025,3,5,0,0.625,5,5,5,5,4,1,10,1
aron dnnum,Toulouse,Ligue-1,2024-2025,25,24,7,0.564,31,35,28,29,4,25,37,1
noah edjouma,Toulouse,Ligue-1,2024-2025,0,1,1,0.5,1,2,2,1,1,0,2,0
jacques ekomie,Angers,Ligue-1,2024-2025,9,10,3,0.667,8,14,4,16,5,11,14,0
pierre ekwah elimby,Saint-Étienne,Ligue-1,2024-2025,18,30,6,0.607,34,33,47,26,12,14,72,1
meschak elia,Nantes,Ligue-1,2024-2025,3,2,2,1.0,1,5,0,3,0,3,2,0
breel embolo,Monaco,Ligue-1,2024-2025,7,7,8,0.313,5,17,3,11,0,11,10,1
emanuel emegha,Strasbourg,Ligue-1,2024-2025,1,2,3,0.33299999999999996,2,6,1,18,5,13,30,0
romain faivre,Brest,Ligue-1,2024-2025,4,5,4,0.5,5,10,4,8,0,8,3,1
khalil fayad,Montpellier,Ligue-1,2024-2025,12,17,2,0.536,15,16,10,18,1,17,15,1
luiz felipe,Marseille,Ligue-1,2024-2025,3,1,0,0.5,1,3,3,3,2,1,5,0
zinedine ferhat,Angers,Ligue-1,2024-2025,1,5,3,0.308,4,7,10,9,0,9,12,0
edimilson fernandes,Brest,Ligue-1,2024-2025,3,6,0,0.5379999999999999,7,7,20,14,6,8,38,1
matias fernandezpardo,Lille,Ligue-1,2024-2025,3,6,3,0.5,6,9,3,9,0,9,6,0
jordan ferri,Montpellier,Ligue-1,2024-2025,18,22,2,0.409,18,23,9,20,3,17,20,0
karol fila,Strasbourg,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
malick fofana,Lyon,Ligue-1,2024-2025,8,11,3,0.47100000000000003,8,11,8,12,0,12,6,0
rayan fofana,Lens,Ligue-1,2024-2025,1,1,0,,0,2,0,0,0,0,0,0
seko fofana,Rennes,Ligue-1,2024-2025,4,6,1,0.28600000000000003,2,7,7,7,1,6,7,0
yahia fofana,Angers,Ligue-1,2024-2025,0,0,0,0.0,0,0,1,0,0,0,25,2
lamine fomba,Saint-Étienne,Ligue-1,2024-2025,2,5,1,0.28600000000000003,2,6,4,7,1,6,5,1
przemysaw frankowski,Lens,Ligue-1,2024-2025,17,10,5,0.633,19,21,19,10,2,8,28,0
angelo fulgini,Lens,Ligue-1,2024-2025,6,4,4,0.375,6,10,2,11,1,10,3,0
kyogo furuhashi,Rennes,Ligue-1,2024-2025,1,1,0,1.0,1,2,0,0,0,0,0,0
gauthier gallon,Rennes,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
ignatius ganago,Nantes,Ligue-1,2024-2025,0,1,0,0.5,1,1,4,3,1,2,2,0
ulisses garcia,Marseille,Ligue-1,2024-2025,7,5,2,0.28600000000000003,4,11,8,5,1,4,18,0
jeanphilippe gbamin,Nantes,Ligue-1,2024-2025,0,2,0,0.25,1,1,3,5,2,3,2,0
mory gbane,Reims,Ligue-1,2024-2025,16,4,0,0.542,13,11,18,12,10,2,90,1
yann gboho,Toulouse,Ligue-1,2024-2025,7,15,9,0.4,14,18,6,20,0,20,4,1
denis genreau,Toulouse,Ligue-1,2024-2025,4,1,2,0.5,4,5,3,3,0,3,4,0
aleksandr golovin,Monaco,Ligue-1,2024-2025,9,20,9,0.436,17,24,12,16,4,12,7,0
andre gomes,Lille,Ligue-1,2024-2025,9,11,7,0.355,11,13,6,7,1,6,11,2
angel gomes,Lille,Ligue-1,2024-2025,4,4,2,0.16699999999999998,2,6,0,0,0,0,2,0
carlos gomez,Rennes,Ligue-1,2024-2025,3,4,1,0.33299999999999996,3,6,2,6,0,6,2,0
mathieu gorgelin,Le Havre,Ligue-1,2024-2025,2,0,0,0.667,2,2,0,0,0,0,8,2
amine gouiri,Marseille,Ligue-1,2024-2025,0,1,4,0.667,2,5,1,9,0,9,1,0
amine gouiri,Rennes,Ligue-1,2024-2025,4,4,1,0.25,2,6,2,8,0,8,5,0
jonathan gradit,Lens,Ligue-1,2024-2025,22,19,3,0.575,23,23,25,27,12,15,122,2
samuel grandsir,Le Havre,Ligue-1,2024-2025,0,3,2,0.667,2,5,0,2,0,2,0,0
mason greenwood,Marseille,Ligue-1,2024-2025,10,14,11,0.41,16,18,12,7,0,7,5,2
albert grnbaek,Rennes,Ligue-1,2024-2025,10,7,4,0.35700000000000004,10,11,4,9,1,8,6,0
gabriel gudmundsson,Lille,Ligue-1,2024-2025,15,15,6,0.639,23,25,17,19,7,12,41,3
axel gueguin,Montpellier,Ligue-1,2024-2025,0,1,0,1.0,1,1,0,0,0,0,0,0
evann guessand,Nice,Ligue-1,2024-2025,12,15,17,0.429,6,29,15,27,3,24,16,0
bahereba guirassy,Nantes,Ligue-1,2024-2025,6,3,3,0.5379999999999999,7,8,1,10,0,10,4,0
massadio haidara,Brest,Ligue-1,2024-2025,16,9,2,0.44799999999999995,13,16,26,18,2,16,73,0
achraf hakimi,Paris S-G,Ligue-1,2024-2025,18,20,10,0.491,27,36,31,25,2,23,18,3
florent hanin,Angers,Ligue-1,2024-2025,45,17,7,0.5489999999999999,39,48,47,31,10,21,99,2
amine harit,Marseille,Ligue-1,2024-2025,0,6,2,0.5,1,7,3,6,0,6,1,1
hans hateboer,Rennes,Ligue-1,2024-2025,14,12,5,0.5,18,16,29,19,6,13,64,2
kjetil haug,Toulouse,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,3,0
luis henrique,Marseille,Ligue-1,2024-2025,7,6,3,0.9,9,9,10,15,2,13,30,0
lucas hernandez,Paris S-G,Ligue-1,2024-2025,13,9,2,0.609,14,18,7,12,5,7,37,2
kijana hoever,Auxerre,Ligue-1,2024-2025,26,16,9,0.556,30,38,21,33,3,30,70,1
cedric hountondji,Angers,Ligue-1,2024-2025,4,2,0,0.429,3,4,4,3,3,0,14,0
ilyes housni,Le Havre,Ligue-1,2024-2025,2,3,2,0.5,2,5,1,2,0,2,2,0
pierre hjbjerg,Marseille,Ligue-1,2024-2025,25,32,7,0.536,37,45,42,28,4,24,33,2
hafiz ibrahim,Reims,Ligue-1,2024-2025,0,1,2,0.0,0,2,2,4,2,2,6,0
george ilenikhena,Monaco,Ligue-1,2024-2025,0,3,1,0.5,1,2,2,0,0,0,0,0
rares ilie,Nice,Ligue-1,2024-2025,1,0,0,1.0,1,1,0,0,0,0,0,0
ismaily,Lille,Ligue-1,2024-2025,17,12,4,0.654,17,17,13,15,1,14,49,0
yanis issoufou,Montpellier,Ligue-1,2024-2025,4,1,1,0.6,3,4,0,1,0,1,1,0
junya ito,Reims,Ligue-1,2024-2025,19,16,10,0.28300000000000003,17,30,13,33,3,30,15,2
jeremy jacquet,Rennes,Ligue-1,2024-2025,11,8,7,0.636,14,17,27,9,3,6,45,1
ismail jakobs,Monaco,Ligue-1,2024-2025,3,0,2,0.6,3,5,2,0,0,0,6,0
jordan james,Rennes,Ligue-1,2024-2025,8,18,4,0.5329999999999999,16,19,14,14,1,13,17,1
malcolm jeng,Reims,Ligue-1,2024-2025,0,0,0,,0,0,3,1,0,1,10,0
john joe,Reims,Ligue-1,2024-2025,11,10,3,0.368,7,15,6,11,2,9,9,0
karljohan johnsson,Strasbourg,Ligue-1,2024-2025,0,0,0,0.0,0,0,0,0,0,0,3,0
paul joly,Auxerre,Ligue-1,2024-2025,30,17,2,0.6,27,32,25,19,1,18,32,5
jota,Rennes,Ligue-1,2024-2025,2,3,0,0.5710000000000001,4,2,3,1,0,1,2,0
antoine joujou,Le Havre,Ligue-1,2024-2025,10,4,2,0.6,9,11,9,15,3,12,19,0
jubal,Auxerre,Ligue-1,2024-2025,46,13,1,0.7,28,39,25,61,36,25,201,1
hamed junior traore,Auxerre,Ligue-1,2024-2025,11,17,13,0.29600000000000004,16,20,8,14,0,14,11,0
yaya kader fofana,Reims,Ligue-1,2024-2025,8,5,4,0.33299999999999996,4,11,3,11,2,9,2,0
tino kadewere,Nantes,Ligue-1,2024-2025,5,3,6,0.462,6,8,6,3,0,3,8,0
arnaud kalimuendo,Rennes,Ligue-1,2024-2025,6,9,4,0.467,7,12,4,9,2,7,16,1
justinnoel kalumba,Angers,Ligue-1,2024-2025,0,0,0,,0,0,1,0,0,0,1,0
warren kamanzi,Toulouse,Ligue-1,2024-2025,12,12,5,0.5,14,13,9,7,3,4,25,0
glen kamara,Rennes,Ligue-1,2024-2025,10,11,2,0.647,11,11,7,7,0,7,7,0
noham kamara,Paris S-G,Ligue-1,2024-2025,0,1,0,,0,1,1,1,1,0,1,0
nordine kandil,Strasbourg,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
lee kangin,Paris S-G,Ligue-1,2024-2025,7,11,7,0.5429999999999999,19,17,3,11,1,10,3,1
yassine kechta,Le Havre,Ligue-1,2024-2025,32,21,7,0.423,33,36,26,25,2,23,32,2
thilo kehrer,Monaco,Ligue-1,2024-2025,26,11,0,0.579,22,23,36,18,10,8,113,1
reda khadra,Reims,Ligue-1,2024-2025,1,0,0,0.0,0,1,0,0,0,0,1,0
wahbi khazri,Montpellier,Ligue-1,2024-2025,5,16,4,0.381,8,18,5,13,1,12,7,0
abdukodir khusanov,Lens,Ligue-1,2024-2025,9,5,1,0.636,7,11,26,17,11,6,57,0
presnel kimpembe,Paris S-G,Ligue-1,2024-2025,1,0,0,,0,0,0,2,2,0,1,0
joshua king,Toulouse,Ligue-1,2024-2025,4,4,3,0.41700000000000004,5,11,6,10,3,7,19,0
cedric kipre,Reims,Ligue-1,2024-2025,30,11,1,0.7440000000000001,29,30,32,42,27,15,162,2
herve koffi,Lens,Ligue-1,2024-2025,1,0,0,1.0,1,1,0,0,0,0,5,0
philipp kohn,Monaco,Ligue-1,2024-2025,0,0,0,0.0,0,0,0,0,0,0,11,2
koka,Le Havre,Ligue-1,2024-2025,1,3,0,0.0,0,1,4,3,0,3,6,1
randal kolo muani,Paris S-G,Ligue-1,2024-2025,1,1,2,0.0,0,4,0,1,0,1,5,0
geoffrey kondogbia,Marseille,Ligue-1,2024-2025,31,26,3,0.794,27,38,22,23,6,17,64,4
abdoul kone,Reims,Ligue-1,2024-2025,4,1,0,0.6,3,3,1,2,1,1,5,0
amadou kone,Reims,Ligue-1,2024-2025,32,16,1,0.629,22,32,19,18,4,14,38,2
ismael kone,Marseille,Ligue-1,2024-2025,3,3,2,0.75,3,4,4,4,1,3,2,1
ismael kone,Rennes,Ligue-1,2024-2025,4,4,1,0.7140000000000001,5,6,4,9,2,7,5,0
emmanuel koum mbondo,Marseille,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
boubakar kouyate,Montpellier,Ligue-1,2024-2025,16,6,0,0.579,11,17,12,17,11,6,54,0
goduine koyalipou,Lens,Ligue-1,2024-2025,0,3,0,1.0,1,2,1,4,0,4,8,0
sael kumbedi,Lyon,Ligue-1,2024-2025,11,13,4,0.7,14,14,8,11,3,8,32,1
daler kuzyaev,Le Havre,Ligue-1,2024-2025,7,4,2,0.222,2,8,9,7,4,3,8,0
khvicha kvaratskhelia,Paris S-G,Ligue-1,2024-2025,4,12,3,0.565,13,13,2,7,0,7,4,0
remy labeau lascary,Lens,Ligue-1,2024-2025,7,6,3,0.455,5,10,1,5,0,5,7,0
gaetan laborde,Nice,Ligue-1,2024-2025,9,8,2,0.409,9,13,6,16,4,12,20,0
alexandre lacazette,Lyon,Ligue-1,2024-2025,3,7,3,0.313,5,6,8,13,3,10,7,0
younes lachaab,Lille,Ligue-1,2024-2025,0,0,1,1.0,1,1,1,0,0,0,0,0
alban lafont,Nantes,Ligue-1,2024-2025,1,0,0,1.0,1,1,0,2,0,2,8,1
kenny lala,Brest,Ligue-1,2024-2025,36,23,7,0.667,38,42,25,25,9,16,75,2
mohamed lamine bayo,Lille,Ligue-1,2024-2025,0,0,1,1.0,1,1,0,0,0,0,4,0
gautier larsonneur,Saint-Étienne,Ligue-1,2024-2025,1,0,0,0.0,0,0,0,1,0,1,25,1
julien le cardinal,Brest,Ligue-1,2024-2025,16,8,3,0.688,11,15,33,18,14,4,75,0
jeremy le douaron,Brest,Ligue-1,2024-2025,0,0,1,0.0,0,0,0,1,0,1,0,0
benjamin lecomte,Montpellier,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,18,2
pierre leesmelou,Brest,Ligue-1,2024-2025,20,19,9,0.46299999999999997,25,33,12,19,3,16,23,0
jordan lefort,Angers,Ligue-1,2024-2025,42,9,1,0.682,30,30,32,56,37,19,206,3
felix lemarechal,Strasbourg,Ligue-1,2024-2025,13,17,5,0.483,14,24,14,35,4,31,19,0
donovan leon,Auxerre,Ligue-1,2024-2025,0,0,0,0.0,0,0,0,2,0,2,26,1
esteban lepaul,Angers,Ligue-1,2024-2025,2,6,3,0.25,4,6,4,15,2,13,10,0
johann lepenant,Nantes,Ligue-1,2024-2025,30,27,11,0.451,32,33,18,35,3,32,25,0
louis leroux,Nantes,Ligue-1,2024-2025,10,12,3,0.727,16,18,8,22,2,20,19,1
pol lirola,Marseille,Ligue-1,2024-2025,5,8,0,0.385,5,9,4,7,2,5,12,0
gautier lloris,Le Havre,Ligue-1,2024-2025,52,16,0,0.7170000000000001,38,43,34,33,21,12,192,0
bradley locko,Brest,Ligue-1,2024-2025,1,1,0,1.0,1,2,1,3,2,1,3,0
elysee logbo,Le Havre,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
anthony lopes,Nantes,Ligue-1,2024-2025,1,0,0,1.0,1,0,1,0,0,0,7,1
jordan lotomba,Nice,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
tom louchet,Nice,Ligue-1,2024-2025,17,5,5,0.7390000000000001,17,17,18,12,4,8,20,0
milos lukovic,Strasbourg,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
othmane maamma,Montpellier,Ligue-1,2024-2025,2,1,0,0.25,1,1,1,4,0,4,2,1
deiver machado,Lens,Ligue-1,2024-2025,14,14,8,0.5670000000000001,17,26,16,20,4,16,34,2
lanroy machine,Angers,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
yvann macon,Saint-Étienne,Ligue-1,2024-2025,9,7,3,0.47600000000000003,10,11,2,14,4,10,10,1
eros maddy,Auxerre,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
soungoutou magassa,Monaco,Ligue-1,2024-2025,14,27,6,0.5429999999999999,25,25,21,16,3,13,19,1
hugo magnetti,Brest,Ligue-1,2024-2025,21,27,4,0.451,23,32,18,20,3,17,37,0
frank magri,Toulouse,Ligue-1,2024-2025,1,6,1,0.375,3,2,4,16,2,14,11,0
ainsley maitlandniles,Lyon,Ligue-1,2024-2025,30,26,15,0.632,48,44,25,28,4,24,61,6
radosaw majecki,Monaco,Ligue-1,2024-2025,0,0,0,0.0,0,0,0,0,0,0,8,1
hamidou makalou,Brest,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
nikola maksimovic,Montpellier,Ligue-1,2024-2025,6,3,0,0.857,6,5,6,5,4,1,30,1
aaron malouda,Lille,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
hianga mananga mbock,Brest,Ligue-1,2024-2025,0,0,0,,0,0,1,0,0,0,0,0
steve mandanda,Rennes,Ligue-1,2024-2025,0,0,0,0.0,0,0,0,0,0,0,6,2
aissa mandi,Lille,Ligue-1,2024-2025,12,15,4,0.727,16,17,15,23,11,12,54,0
orel mangala,Lyon,Ligue-1,2024-2025,0,0,1,0.0,0,0,0,2,0,2,1,0
sekou mara,Strasbourg,Ligue-1,2024-2025,0,5,4,0.33299999999999996,3,6,3,11,0,11,3,0
marquinhos,Paris S-G,Ligue-1,2024-2025,8,16,6,0.758,25,19,11,27,15,12,64,0
