Player,Pos,Squad,Height,Value,Season,Competition
james garner,Defensive Midfield,Everton,1.82,18000000.0,2024-2025,premier-league
idrissa gana gueye,Defensive Midfield,Everton,1.74,1500000.0,2024-2025,premier-league
luke shaw,Defensive Midfield,Everton,1.89,,2024-2025,premier-league
carlos alcaraz,Central Midfield,Everton,1.76,14000000.0,2024-2025,premier-league
tim iroegbunam,Central Midfield,Everton,1.83,9000000.0,2024-2025,premier-league
harrison armstrong,Central Midfield,Everton,1.85,800000.0,2024-2025,premier-league
jenson metcalfe,Central Midfield,Everton,1.83,175000.0,2024-2025,premier-league
callum bates,Central Midfield,Everton,,,2024-2025,premier-league
abdoulaye doucoure,Attacking Midfield,Everton,1.83,7000000.0,2024-2025,premier-league
owen barker,Attacking Midfield,Everton,1.73,,2024-2025,premier-league
dwight mcneil,Left Winger,Everton,1.83,25000000.0,2024-2025,premier-league
iliman ndiaye,Left Winger,Everton,1.8,22000000.0,2024-2025,premier-league
isaac palazon camacho,Left Winger,Everton,,,2024-2025,premier-league
coby ebere,Left Winger,Everton,1.87,,2024-2025,premier-league
jesper lindstrm,Right Winger,Everton,1.82,18000000.0,2024-2025,premier-league
jack harrison,Right Winger,Everton,1.75,14000000.0,2024-2025,premier-league
beto,Centre-Forward,Everton,1.94,22000000.0,2024-2025,premier-league
dominic calvertlewin,Centre-Forward,Everton,1.89,16000000.0,2024-2025,premier-league
armando broja,Centre-Forward,Everton,1.91,12000000.0,2024-2025,premier-league
neal maupay,Centre-Forward,Everton,1.71,8000000.0,2024-2025,premier-league
youssef chermiti,Centre-Forward,Everton,1.92,8000000.0,2024-2025,premier-league
martin sherif,Centre-Forward,Everton,1.93,,2024-2025,premier-league
bernd leno,Goalkeeper,Fulham,1.9,10000000.0,2024-2025,premier-league
steven benda,Goalkeeper,Fulham,1.92,1000000.0,2024-2025,premier-league
joachim andersen,Centre-Back,Fulham,1.92,27000000.0,2024-2025,premier-league
calvin bassey,Centre-Back,Fulham,1.85,25000000.0,2024-2025,premier-league
issa diop,Centre-Back,Fulham,1.94,14000000.0,2024-2025,premier-league
jorge cuenca,Centre-Back,Fulham,1.9,5000000.0,2024-2025,premier-league
sam amissah,Centre-Back,Fulham,,,2024-2025,premier-league
antonee robinson,Left-Back,Fulham,1.83,35000000.0,2024-2025,premier-league
ryan sessegnon,Left-Back,Fulham,1.78,15000000.0,2024-2025,premier-league
kenny tete,Right-Back,Fulham,1.8,13000000.0,2024-2025,premier-league
timothy castagne,Right-Back,Fulham,1.85,13000000.0,2024-2025,premier-league
sander berge,Defensive Midfield,Fulham,1.95,25000000.0,2024-2025,premier-league
sasa lukic,Defensive Midfield,Fulham,1.82,14000000.0,2024-2025,premier-league
harrison reed,Central Midfield,Fulham,1.81,6000000.0,2024-2025,premier-league
tom cairney,Central Midfield,Fulham,1.85,1500000.0,2024-2025,premier-league
joshua king,Central Midfield,Fulham,1.73,1000000.0,2024-2025,premier-league
emile smith rowe,Attacking Midfield,Fulham,1.82,30000000.0,2024-2025,premier-league
andreas pereira,Attacking Midfield,Fulham,1.78,18000000.0,2024-2025,premier-league
alex iwobi,Left Winger,Fulham,1.83,28000000.0,2024-2025,premier-league
willian,Left Winger,Fulham,1.75,750000.0,2024-2025,premier-league
martial godo,Left Winger,Fulham,1.69,600000.0,2024-2025,premier-league
reiss nelson,Right Winger,Fulham,1.75,16000000.0,2024-2025,premier-league
harry wilson,Right Winger,Fulham,1.73,15000000.0,2024-2025,premier-league
adama traore,Right Winger,Fulham,1.78,9000000.0,2024-2025,premier-league
rodrigo muniz,Centre-Forward,Fulham,1.86,20000000.0,2024-2025,premier-league
jay stansfield,Centre-Forward,Fulham,1.87,11000000.0,2024-2025,premier-league
raul jimenez,Centre-Forward,Fulham,1.87,5000000.0,2024-2025,premier-league
carlos vinicius,Centre-Forward,Fulham,1.9,3500000.0,2024-2025,premier-league
alex meret,Goalkeeper,Napoli,1.9,18000000.0,2022-2023,serie-a
pierluigi gollini,Goalkeeper,Napoli,1.94,4500000.0,2022-2023,serie-a
salvatore sirigu,Goalkeeper,Napoli,1.92,500000.0,2022-2023,serie-a
hubert idasiak,Goalkeeper,Napoli,1.88,150000.0,2022-2023,serie-a
valerio boffelli,Goalkeeper,Napoli,1.82,75000.0,2022-2023,serie-a
davide marfella,Goalkeeper,Napoli,1.82,50000.0,2022-2023,serie-a
kim minjae,Centre-Back,Napoli,1.9,60000000.0,2022-2023,serie-a
amir rrahmani,Centre-Back,Napoli,1.92,25000000.0,2022-2023,serie-a
leo skiri stigard,Centre-Back,Napoli,1.83,7000000.0,2022-2023,serie-a
juan jesus,Centre-Back,Napoli,1.85,3500000.0,2022-2023,serie-a
mathias olivera,Left-Back,Napoli,1.85,18000000.0,2022-2023,serie-a
mario rui,Left-Back,Napoli,1.68,8000000.0,2022-2023,serie-a
giovanni di lorenzo,Right-Back,Napoli,1.83,25000000.0,2022-2023,serie-a
alessandro zanoli,Right-Back,Napoli,1.88,6000000.0,2022-2023,serie-a
bartosz bereszynski,Right-Back,Napoli,1.83,1600000.0,2022-2023,serie-a
stanislav lobotka,Defensive Midfield,Napoli,1.68,40000000.0,2022-2023,serie-a
diego demme,Defensive Midfield,Napoli,1.7,3000000.0,2022-2023,serie-a
fran,Central Midfield,Napoli,1.84,40000000.0,2022-2023,serie-a
piotr zielinski,Central Midfield,Napoli,1.8,35000000.0,2022-2023,serie-a
tanguy ndombele,Central Midfield,Napoli,1.81,22000000.0,2022-2023,serie-a
karim zedadka,Left Midfield,Napoli,1.84,200000.0,2022-2023,serie-a
gianluca gaetano,Attacking Midfield,Napoli,1.83,4500000.0,2022-2023,serie-a
khvicha kvaratskhelia,Left Winger,Napoli,1.83,85000000.0,2022-2023,serie-a
elif elmas,Left Winger,Napoli,1.84,26000000.0,2022-2023,serie-a
hirving lozano,Left Winger,Napoli,1.75,25000000.0,2022-2023,serie-a
alessio zerbin,Left Winger,Napoli,1.82,4000000.0,2022-2023,serie-a
matteo politano,Right Winger,Napoli,1.71,15000000.0,2022-2023,serie-a
adam ounas,Right Winger,Napoli,1.72,7000000.0,2022-2023,serie-a
giacomo raspadori,Second Striker,Napoli,1.72,35000000.0,2022-2023,serie-a
victor osimhen,Centre-Forward,Napoli,1.86,120000000.0,2022-2023,serie-a
giovanni simeone,Centre-Forward,Napoli,1.8,15000000.0,2022-2023,serie-a
andre onana,Goalkeeper,Inter,1.9,35000000.0,2022-2023,serie-a
samir handanovic,Goalkeeper,Inter,1.93,500000.0,2022-2023,serie-a
gabriel osei misehouy,Goalkeeper,Inter,1.92,400000.0,2022-2023,serie-a
alex cordaz,Goalkeeper,Inter,1.88,200000.0,2022-2023,serie-a
nikolaos botis,Goalkeeper,Inter,1.96,100000.0,2022-2023,serie-a
alessandro bastoni,Centre-Back,Inter,1.9,60000000.0,2022-2023,serie-a
milan skriniar,Centre-Back,Inter,1.88,50000000.0,2022-2023,serie-a
stefan de vrij,Centre-Back,Inter,1.89,8000000.0,2022-2023,serie-a
francesco acerbi,Centre-Back,Inter,1.92,4000000.0,2022-2023,serie-a
danilo dambrosio,Centre-Back,Inter,1.8,1500000.0,2022-2023,serie-a
alessandro fontanarosa,Centre-Back,Inter,1.85,400000.0,2022-2023,serie-a
federico dimarco,Left-Back,Inter,1.75,35000000.0,2022-2023,serie-a
robin gosens,Left-Back,Inter,1.83,15000000.0,2022-2023,serie-a
dalbert,Left-Back,Inter,1.81,1000000.0,2022-2023,serie-a
denzel dumfries,Right-Back,Inter,1.88,28000000.0,2022-2023,serie-a
matteo darmian,Right-Back,Inter,1.83,4000000.0,2022-2023,serie-a
mattia zanotti,Right-Back,Inter,1.75,800000.0,2022-2023,serie-a
hakan calhanoglu,Defensive Midfield,Inter,1.78,40000000.0,2022-2023,serie-a
marcelo brozovic,Defensive Midfield,Inter,1.81,25000000.0,2022-2023,serie-a
kristjan asllani,Defensive Midfield,Inter,1.79,12000000.0,2022-2023,serie-a
lucien agoume,Defensive Midfield,Inter,1.85,7000000.0,2022-2023,serie-a
aleksandar stankovic,Defensive Midfield,Inter,1.85,,2022-2023,serie-a
nicolo barella,Central Midfield,Inter,1.75,75000000.0,2022-2023,serie-a
henrikh mkhitaryan,Central Midfield,Inter,1.77,6000000.0,2022-2023,serie-a
roberto gagliardini,Central Midfield,Inter,1.88,4000000.0,2022-2023,serie-a
ebenezer akinsanmiro,Central Midfield,Inter,1.84,800000.0,2022-2023,serie-a
raoul bellanova,Right Midfield,Inter,1.88,5000000.0,2022-2023,serie-a
valentin carboni,Attacking Midfield,Inter,1.85,5000000.0,2022-2023,serie-a
issiaka kamate,Right Winger,Inter,1.86,200000.0,2022-2023,serie-a
joaquin correa,Second Striker,Inter,1.88,12000000.0,2022-2023,serie-a
lautaro martinez,Centre-Forward,Inter,1.74,85000000.0,2022-2023,serie-a
romelu lukaku,Centre-Forward,Inter,1.91,40000000.0,2022-2023,serie-a
edin dzeko,Centre-Forward,Inter,1.93,4000000.0,2022-2023,serie-a
eddie salcedo,Centre-Forward,Inter,1.78,2500000.0,2022-2023,serie-a
dennis man,Centre-Forward,Inter,,150000.0,2022-2023,serie-a
mike maignan,Goalkeeper,Milan,1.91,45000000.0,2022-2023,serie-a
ciprian tatarusanu,Goalkeeper,Milan,1.98,400000.0,2022-2023,serie-a
devis vasquez,Goalkeeper,Milan,1.95,350000.0,2022-2023,serie-a
andre,Goalkeeper,Milan,1.95,300000.0,2022-2023,serie-a
lapo nava,Goalkeeper,Milan,1.97,150000.0,2022-2023,serie-a
antonio mirante,Goalkeeper,Milan,1.93,100000.0,2022-2023,serie-a
fikayo tomori,Centre-Back,Milan,1.85,40000000.0,2022-2023,serie-a
pierre kalulu,Centre-Back,Milan,1.82,30000000.0,2022-2023,serie-a
malick thiaw,Centre-Back,Milan,1.94,20000000.0,2022-2023,serie-a
matteo gabbia,Centre-Back,Milan,1.85,5000000.0,2022-2023,serie-a
simo,Centre-Back,Milan,1.91,3500000.0,2022-2023,serie-a
andre,Centre-Back,Milan,1.89,100000.0,2022-2023,serie-a
theo hernandez,Left-Back,Milan,1.84,60000000.0,2022-2023,serie-a
fode ballotoure,Left-Back,Milan,1.82,3500000.0,2022-2023,serie-a
andre,Left-Back,Milan,1.78,125000.0,2022-2023,serie-a
davide calabria,Right-Back,Milan,1.76,20000000.0,2022-2023,serie-a
sergino dest,Right-Back,Milan,1.73,10000000.0,2022-2023,serie-a
alessandro florenzi,Right-Back,Milan,1.73,2000000.0,2022-2023,serie-a
ismael bennacer,Defensive Midfield,Milan,1.75,40000000.0,2022-2023,serie-a
rade krunic,Defensive Midfield,Milan,1.84,10000000.0,2022-2023,serie-a
yacine adli,Defensive Midfield,Milan,1.86,8000000.0,2022-2023,serie-a
tiemoue bakayoko,Defensive Midfield,Milan,1.89,2500000.0,2022-2023,serie-a
sandro tonali,Central Midfield,Milan,1.81,50000000.0,2022-2023,serie-a
tommaso pobega,Central Midfield,Milan,1.88,14000000.0,2022-2023,serie-a
aster vranckx,Central Midfield,Milan,1.83,8500000.0,2022-2023,serie-a
antonio gala,Central Midfield,Milan,1.75,75000.0,2022-2023,serie-a
charles de ketelaere,Attacking Midfield,Milan,1.92,22000000.0,2022-2023,serie-a
rafael leao,Left Winger,Milan,1.88,90000000.0,2022-2023,serie-a
ante rebic,Left Winger,Milan,1.85,6000000.0,2022-2023,serie-a
brahim diaz,Right Winger,Milan,1.7,20000000.0,2022-2023,serie-a
alexis saelemaekers,Right Winger,Milan,1.8,15000000.0,2022-2023,serie-a
junior messias,Right Winger,Milan,1.74,4500000.0,2022-2023,serie-a
divock origi,Centre-Forward,Milan,1.89,6000000.0,2022-2023,serie-a
olivier giroud,Centre-Forward,Milan,1.92,4000000.0,2022-2023,serie-a
marko lazetic,Centre-Forward,Milan,1.92,2000000.0,2022-2023,serie-a
zlatan ibrahimovic,Centre-Forward,Milan,1.95,2000000.0,2022-2023,serie-a
wojciech szczesny,Goalkeeper,Juventus,1.95,10000000.0,2022-2023,serie-a
mattia perin,Goalkeeper,Juventus,1.88,4000000.0,2022-2023,serie-a
marco reus,Goalkeeper,Juventus,1.89,200000.0,2022-2023,serie-a
giovanni garofani,Goalkeeper,Juventus,1.88,200000.0,2022-2023,serie-a
carlo pinsoglio,Goalkeeper,Juventus,1.94,200000.0,2022-2023,serie-a
simo,Goalkeeper,Juventus,1.96,25000.0,2022-2023,serie-a
gleison bremer,Centre-Back,Juventus,1.88,40000000.0,2022-2023,serie-a
danilo,Centre-Back,Juventus,1.84,15000000.0,2022-2023,serie-a
federico gatti,Centre-Back,Juventus,1.9,12000000.0,2022-2023,serie-a
daniele rugani,Centre-Back,Juventus,1.9,2000000.0,2022-2023,serie-a
leonardo bonucci,Centre-Back,Juventus,1.89,1500000.0,2022-2023,serie-a
alessandro pio riccio,Centre-Back,Juventus,1.87,700000.0,2022-2023,serie-a
alex sandro,Left-Back,Juventus,1.8,3000000.0,2022-2023,serie-a
mattia de sciglio,Right-Back,Juventus,1.83,3000000.0,2022-2023,serie-a
tommaso barbieri,Right-Back,Juventus,1.81,1200000.0,2022-2023,serie-a
manuel locatelli,Defensive Midfield,Juventus,1.85,30000000.0,2022-2023,serie-a
denis zakaria,Defensive Midfield,Juventus,1.9,18000000.0,2022-2023,serie-a
nicolo rovella,Defensive Midfield,Juventus,1.79,18000000.0,2022-2023,serie-a
leandro paredes,Defensive Midfield,Juventus,1.8,12000000.0,2022-2023,serie-a
enzo barrenechea,Defensive Midfield,Juventus,1.86,900000.0,2022-2023,serie-a
adrien rabiot,Central Midfield,Juventus,1.91,40000000.0,2022-2023,serie-a
nicolo fagioli,Central Midfield,Juventus,1.78,35000000.0,2022-2023,serie-a
weston mckennie,Central Midfield,Juventus,1.85,18000000.0,2022-2023,serie-a
paul pogba,Central Midfield,Juventus,1.91,15000000.0,2022-2023,serie-a
fabio miretti,Central Midfield,Juventus,1.8,15000000.0,2022-2023,serie-a
alessandro sersanti,Central Midfield,Juventus,1.82,400000.0,2022-2023,serie-a
juan cuadrado,Right Midfield,Juventus,1.76,4000000.0,2022-2023,serie-a
mattia compagnon,Right Midfield,Juventus,1.83,400000.0,2022-2023,serie-a
filip kostic,Left Midfield,Juventus,1.84,22000000.0,2022-2023,serie-a
nikola sekulov,Attacking Midfield,Juventus,1.85,600000.0,2022-2023,serie-a
mohamed haj,Attacking Midfield,Juventus,1.83,,2022-2023,serie-a
samuel ilingjunior,Left Winger,Juventus,1.82,9000000.0,2022-2023,serie-a
federico chiesa,Right Winger,Juventus,1.75,40000000.0,2022-2023,serie-a
angel di maria,Right Winger,Juventus,1.78,8000000.0,2022-2023,serie-a
matias soule,Right Winger,Juventus,1.82,4000000.0,2022-2023,serie-a
dusan vlahovic,Centre-Forward,Juventus,1.9,70000000.0,2022-2023,serie-a
moise kean,Centre-Forward,Juventus,1.83,18000000.0,2022-2023,serie-a
arkadiusz milik,Centre-Forward,Juventus,1.86,8000000.0,2022-2023,serie-a
kaio jorge,Centre-Forward,Juventus,1.82,3000000.0,2022-2023,serie-a
simo,Centre-Forward,Juventus,1.85,800000.0,2022-2023,serie-a
juan musso,Goalkeeper,Atalanta,1.91,8000000.0,2022-2023,serie-a
marco sportiello,Goalkeeper,Atalanta,1.92,1500000.0,2022-2023,serie-a
tommaso bertini,Goalkeeper,Atalanta,,100000.0,2022-2023,serie-a
francesco rossi,Goalkeeper,Atalanta,1.93,100000.0,2022-2023,serie-a
giorgio scalvini,Centre-Back,Atalanta,1.94,40000000.0,2022-2023,serie-a
merih demiral,Centre-Back,Atalanta,1.9,20000000.0,2022-2023,serie-a
caleb okoli,Centre-Back,Atalanta,1.91,10000000.0,2022-2023,serie-a
berat djimsiti,Centre-Back,Atalanta,1.9,10000000.0,2022-2023,serie-a
rafael toloi,Centre-Back,Atalanta,1.85,6000000.0,2022-2023,serie-a
jose luis palomino,Centre-Back,Atalanta,1.88,2500000.0,2022-2023,serie-a
iacopo regonesi,Centre-Back,Atalanta,1.84,200000.0,2022-2023,serie-a
tommaso del lungo,Centre-Back,Atalanta,1.86,100000.0,2022-2023,serie-a
joakim mhle,Left-Back,Atalanta,1.85,14000000.0,2022-2023,serie-a
matteo ruggeri,Left-Back,Atalanta,1.87,4000000.0,2022-2023,serie-a
hans hateboer,Right-Back,Atalanta,1.87,6000000.0,2022-2023,serie-a
marten de roon,Defensive Midfield,Atalanta,1.85,10000000.0,2022-2023,serie-a
matteo colombo,Defensive Midfield,Atalanta,1.82,125000.0,2022-2023,serie-a
mannah chiwisa,Defensive Midfield,Atalanta,1.78,125000.0,2022-2023,serie-a
leonardo mendicino,Defensive Midfield,Atalanta,1.82,,2022-2023,serie-a
ederson,Central Midfield,Atalanta,1.83,20000000.0,2022-2023,serie-a
mario pasalic,Central Midfield,Atalanta,1.88,20000000.0,2022-2023,serie-a
endri muhameti,Central Midfield,Atalanta,1.83,150000.0,2022-2023,serie-a
simo,Central Midfield,Atalanta,1.86,100000.0,2022-2023,serie-a
brandon soppy,Right Midfield,Atalanta,1.8,9000000.0,2022-2023,serie-a
davide zappacosta,Right Midfield,Atalanta,1.82,7000000.0,2022-2023,serie-a
nadir zortea,Right Midfield,Atalanta,1.87,2000000.0,2022-2023,serie-a
marco palestra,Right Midfield,Atalanta,1.86,,2022-2023,serie-a
lorenzo bernasconi,Left Midfield,Atalanta,1.9,75000.0,2022-2023,serie-a
teun koopmeiners,Attacking Midfield,Atalanta,1.84,30000000.0,2022-2023,serie-a
ruslan malinovskyi,Attacking Midfield,Atalanta,1.81,15000000.0,2022-2023,serie-a
jeremie boga,Left Winger,Atalanta,1.72,14000000.0,2022-2023,serie-a
lukas vorlicky,Left Winger,Atalanta,1.86,100000.0,2022-2023,serie-a
ademola lookman,Second Striker,Atalanta,1.74,30000000.0,2022-2023,serie-a
tommaso de nipoti,Second Striker,Atalanta,1.8,175000.0,2022-2023,serie-a
alessandro florenzi,Second Striker,Atalanta,,25000.0,2022-2023,serie-a
rasmus hjlund,Centre-Forward,Atalanta,1.91,45000000.0,2022-2023,serie-a
duvan zapata,Centre-Forward,Atalanta,1.88,8000000.0,2022-2023,serie-a
luis muriel,Centre-Forward,Atalanta,1.8,5000000.0,2022-2023,serie-a
ivan provedel,Goalkeeper,Lazio,1.94,12000000.0,2022-2023,serie-a
luis maximiano,Goalkeeper,Lazio,1.9,6000000.0,2022-2023,serie-a
marius adamonis,Goalkeeper,Lazio,1.91,150000.0,2022-2023,serie-a
federico dimarco,Goalkeeper,Lazio,1.9,,2022-2023,serie-a
nicolo casale,Centre-Back,Lazio,1.91,22000000.0,2022-2023,serie-a
alessio romagnoli,Centre-Back,Lazio,1.85,18000000.0,2022-2023,serie-a
patric,Centre-Back,Lazio,1.84,5000000.0,2022-2023,serie-a
mario gila,Centre-Back,Lazio,1.85,3000000.0,2022-2023,serie-a
fabio,Centre-Back,Lazio,1.84,75000.0,2022-2023,serie-a
luca pellegrini,Left-Back,Lazio,1.78,7000000.0,2022-2023,serie-a
fares chaibi,Left-Back,Lazio,1.83,2000000.0,2022-2023,serie-a
dimitrije kamenovic,Left-Back,Lazio,1.89,700000.0,2022-2023,serie-a
stefan radu,Left-Back,Lazio,1.83,300000.0,2022-2023,serie-a
adam marusic,Right-Back,Lazio,1.85,8000000.0,2022-2023,serie-a
elseid hysaj,Right-Back,Lazio,1.82,5000000.0,2022-2023,serie-a
romano schmid,Right-Back,Lazio,1.88,75000.0,2022-2023,serie-a
danilo cataldi,Defensive Midfield,Lazio,1.8,10000000.0,2022-2023,serie-a
marco bertini,Defensive Midfield,Lazio,1.85,100000.0,2022-2023,serie-a
sergej milinkovicsavic,Central Midfield,Lazio,1.92,50000000.0,2022-2023,serie-a
marcos antonio,Central Midfield,Lazio,1.66,8000000.0,2022-2023,serie-a
toma basic,Central Midfield,Lazio,1.9,6000000.0,2022-2023,serie-a
matias vecino,Central Midfield,Lazio,1.87,4500000.0,2022-2023,serie-a
manuel lazzari,Right Midfield,Lazio,1.74,7500000.0,2022-2023,serie-a
djavan anderson,Right Midfield,Lazio,1.78,275000.0,2022-2023,serie-a
luis alberto,Attacking Midfield,Lazio,1.83,18000000.0,2022-2023,serie-a
mattia zaccagni,Left Winger,Lazio,1.77,30000000.0,2022-2023,serie-a
raul moro,Left Winger,Lazio,1.69,2500000.0,2022-2023,serie-a
felipe anderson,Right Winger,Lazio,1.75,15000000.0,2022-2023,serie-a
matteo cancellieri,Right Winger,Lazio,1.85,5000000.0,2022-2023,serie-a
luka romero,Right Winger,Lazio,1.69,3000000.0,2022-2023,serie-a
pedro,Right Winger,Lazio,1.67,1500000.0,2022-2023,serie-a
diego gonzalez,Right Winger,Lazio,1.77,750000.0,2022-2023,serie-a
ciro immobile,Centre-Forward,Lazio,1.85,15000000.0,2022-2023,serie-a
pierluigi gollini,Goalkeeper,Fiorentina,1.94,4500000.0,2022-2023,serie-a
pietro terracciano,Goalkeeper,Fiorentina,1.93,2000000.0,2022-2023,serie-a
michele cerofolini,Goalkeeper,Fiorentina,1.88,500000.0,2022-2023,serie-a
salvatore sirigu,Goalkeeper,Fiorentina,1.92,500000.0,2022-2023,serie-a
tommaso martinelli,Goalkeeper,Fiorentina,1.94,,2022-2023,serie-a
tommaso vannucchi,Goalkeeper,Fiorentina,1.97,,2022-2023,serie-a
nikola milenkovic,Centre-Back,Fiorentina,1.95,18000000.0,2022-2023,serie-a
lucas martinez quarta,Centre-Back,Fiorentina,1.83,10000000.0,2022-2023,serie-a
igor,Centre-Back,Fiorentina,1.88,10000000.0,2022-2023,serie-a
luca ranieri,Centre-Back,Fiorentina,1.87,2500000.0,2022-2023,serie-a
matija nastasic,Centre-Back,Fiorentina,1.87,1500000.0,2022-2023,serie-a
dimo krastev,Centre-Back,Fiorentina,1.95,200000.0,2022-2023,serie-a
cristiano biraghi,Left-Back,Fiorentina,1.85,5000000.0,2022-2023,serie-a
aleksa terzic,Left-Back,Fiorentina,1.84,2000000.0,2022-2023,serie-a
dodo,Right-Back,Fiorentina,1.66,20000000.0,2022-2023,serie-a
lorenzo venuti,Right-Back,Fiorentina,1.79,2000000.0,2022-2023,serie-a
michael kayode,Right-Back,Fiorentina,1.79,800000.0,2022-2023,serie-a
sofyan amrabat,Defensive Midfield,Fiorentina,1.85,30000000.0,2022-2023,serie-a
rolando mandragora,Defensive Midfield,Fiorentina,1.83,10000000.0,2022-2023,serie-a
lorenzo amatucci,Defensive Midfield,Fiorentina,1.72,700000.0,2022-2023,serie-a
gaetano castrovilli,Central Midfield,Fiorentina,1.87,10000000.0,2022-2023,serie-a
youssef maleh,Central Midfield,Fiorentina,1.79,4500000.0,2022-2023,serie-a
alfred duncan,Central Midfield,Fiorentina,1.78,4000000.0,2022-2023,serie-a
szymon zurkowski,Central Midfield,Fiorentina,1.85,3500000.0,2022-2023,serie-a
marco benassi,Central Midfield,Fiorentina,1.84,1500000.0,2022-2023,serie-a
alessandro bianco,Central Midfield,Fiorentina,1.73,800000.0,2022-2023,serie-a
costantino favasuli,Left Midfield,Fiorentina,1.78,200000.0,2022-2023,serie-a
antonin barak,Attacking Midfield,Fiorentina,1.9,10000000.0,2022-2023,serie-a
giacomo bonaventura,Attacking Midfield,Fiorentina,1.8,2500000.0,2022-2023,serie-a
riccardo saponara,Attacking Midfield,Fiorentina,1.83,2000000.0,2022-2023,serie-a
riccardo sottil,Left Winger,Fiorentina,1.8,8000000.0,2022-2023,serie-a
josip brekalo,Left Winger,Fiorentina,1.75,5000000.0,2022-2023,serie-a
nicolas gonzalez,Right Winger,Fiorentina,1.8,30000000.0,2022-2023,serie-a
jonathan ikone,Right Winger,Fiorentina,1.75,16000000.0,2022-2023,serie-a
filippo distefano,Second Striker,Fiorentina,1.76,600000.0,2022-2023,serie-a
arthur cabral,Centre-Forward,Fiorentina,1.86,20000000.0,2022-2023,serie-a
christian kouame,Centre-Forward,Fiorentina,1.85,12000000.0,2022-2023,serie-a
luka jovic,Centre-Forward,Fiorentina,1.82,8000000.0,2022-2023,serie-a
andrea consigli,Goalkeeper,Sassuolo,1.89,1000000.0,2022-2023,serie-a
alessandro russo,Goalkeeper,Sassuolo,1.93,350000.0,2022-2023,serie-a
gioele zacchi,Goalkeeper,Sassuolo,1.85,150000.0,2022-2023,serie-a
gianluca pegolo,Goalkeeper,Sassuolo,1.83,100000.0,2022-2023,serie-a
martin erlic,Centre-Back,Sassuolo,1.93,5000000.0,2022-2023,serie-a
ruan,Centre-Back,Sassuolo,1.87,4500000.0,2022-2023,serie-a
kaan ayhan,Centre-Back,Sassuolo,1.85,3700000.0,2022-2023,serie-a
gian marco ferrari,Centre-Back,Sassuolo,1.89,2000000.0,2022-2023,serie-a
filippo romagna,Centre-Back,Sassuolo,1.86,400000.0,2022-2023,serie-a
adrian,Centre-Back,Sassuolo,1.8,100000.0,2022-2023,serie-a
rogerio,Left-Back,Sassuolo,1.78,5500000.0,2022-2023,serie-a
giorgos kyriakopoulos,Left-Back,Sassuolo,1.86,3800000.0,2022-2023,serie-a
riccardo marchizza,Left-Back,Sassuolo,1.86,1000000.0,2022-2023,serie-a
edoardo bove,Left-Back,Sassuolo,1.84,100000.0,2022-2023,serie-a
jeremy toljan,Right-Back,Sassuolo,1.82,4500000.0,2022-2023,serie-a
mert muldur,Right-Back,Sassuolo,1.84,4000000.0,2022-2023,serie-a
maxime lopez,Defensive Midfield,Sassuolo,1.67,15000000.0,2022-2023,serie-a
davide frattesi,Central Midfield,Sassuolo,1.78,25000000.0,2022-2023,serie-a
matheus henrique,Central Midfield,Sassuolo,1.75,10000000.0,2022-2023,serie-a
abdou harroui,Central Midfield,Sassuolo,1.82,2700000.0,2022-2023,serie-a
pedro obiang,Central Midfield,Sassuolo,1.86,800000.0,2022-2023,serie-a
nadir zortea,Right Midfield,Sassuolo,1.87,2000000.0,2022-2023,serie-a
hamed junior traore,Attacking Midfield,Sassuolo,1.77,22000000.0,2022-2023,serie-a
nedim bajrami,Attacking Midfield,Sassuolo,1.79,7500000.0,2022-2023,serie-a
kristian thorstvedt,Attacking Midfield,Sassuolo,1.89,7500000.0,2022-2023,serie-a
kevin keben biakolo,Attacking Midfield,Sassuolo,,,2022-2023,serie-a
armand lauriente,Left Winger,Sassuolo,1.71,18000000.0,2022-2023,serie-a
emil forsberg,Left Winger,Sassuolo,1.85,2500000.0,2022-2023,serie-a
domenico berardi,Right Winger,Sassuolo,1.83,18000000.0,2022-2023,serie-a
luca dandrea,Right Winger,Sassuolo,1.73,2500000.0,2022-2023,serie-a
giacomo raspadori,Second Striker,Sassuolo,1.72,35000000.0,2022-2023,serie-a
andrea pinamonti,Centre-Forward,Sassuolo,1.85,15000000.0,2022-2023,serie-a
agustin alvarez,Centre-Forward,Sassuolo,1.77,8000000.0,2022-2023,serie-a
janis antiste,Centre-Forward,Sassuolo,1.83,3000000.0,2022-2023,serie-a
gregoire defrel,Centre-Forward,Sassuolo,1.79,1500000.0,2022-2023,serie-a
vanja milinkovicsavic,Goalkeeper,Torino,2.02,3500000.0,2022-2023,serie-a
etrit berisha,Goalkeeper,Torino,1.94,400000.0,2022-2023,serie-a
luca gemello,Goalkeeper,Torino,1.9,300000.0,2022-2023,serie-a
matteo fiorenza,Goalkeeper,Torino,1.9,50000.0,2022-2023,serie-a
perr schuurs,Centre-Back,Torino,1.91,25000000.0,2022-2023,serie-a
wilfried singo,Centre-Back,Torino,1.9,12000000.0,2022-2023,serie-a
alessandro buongiorno,Centre-Back,Torino,1.9,10000000.0,2022-2023,serie-a
david zima,Centre-Back,Torino,1.92,5000000.0,2022-2023,serie-a
andrew gravillon,Centre-Back,Torino,1.89,4000000.0,2022-2023,serie-a
koffi djidji,Centre-Back,Torino,1.84,3000000.0,2022-2023,serie-a
