Player,Squad,Liga,Season,Fls,Off,Crosses,Recov,Aerialwon%
olivier deman,werder bremen,Bundesliga,2024-2025,1,0,6,5,1.0
ermedin demirovic,stuttgart,Bundesliga,2024-2025,24,17,3,33,0.42
justin diehl,stuttgart,Bundesliga,2024-2025,2,0,10,8,0.0
eric dier,bayern munich,Bundesliga,2024-2025,16,1,2,80,0.547
junior dina ebimbe,eint frankfurt,Bundesliga,2024-2025,10,1,8,11,0.667
eren dinkci,freiburg,Bundesliga,2024-2025,9,1,15,55,0.3
ritsu doan,freiburg,Bundesliga,2024-2025,27,8,80,133,0.308
danilho doekhi,union berlin,Bundesliga,2024-2025,36,2,10,97,0.5539999999999999
niklas dorsch,augsburg,Bundesliga,2024-2025,0,0,1,2,
niklas dorsch,heidenheim,Bundesliga,2024-2025,15,0,37,74,0.43799999999999994
patrick drewes,bochum,Bundesliga,2024-2025,1,0,0,36,1.0
tim drexler,hoffenheim,Bundesliga,2024-2025,8,0,1,10,0.14300000000000002
marvin ducksch,werder bremen,Bundesliga,2024-2025,6,14,167,65,0.396
julien duranville,dortmund,Bundesliga,2024-2025,10,2,13,5,0.0
adam dzwigaa,st pauli,Bundesliga,2024-2025,5,0,3,13,0.765
johannes eggestein,st pauli,Bundesliga,2024-2025,11,14,35,58,0.248
maximilian eggestein,freiburg,Bundesliga,2024-2025,22,1,9,154,0.517
hugo ekitike,eint frankfurt,Bundesliga,2024-2025,39,19,17,87,0.46799999999999997
elif elmas,rb leipzig,Bundesliga,2024-2025,2,1,0,3,0.0
nico elvedi,gladbach,Bundesliga,2024-2025,9,1,1,89,0.511
arne engels,augsburg,Bundesliga,2024-2025,3,0,4,0,1.0
patrick erras,holstein kiel,Bundesliga,2024-2025,11,0,0,24,0.628
samuel essende,augsburg,Bundesliga,2024-2025,45,13,5,42,0.43799999999999994
frank feller,heidenheim,Bundesliga,2024-2025,0,0,0,2,
kilian fischer,wolfsburg,Bundesliga,2024-2025,34,0,39,84,0.368
jonas fohrenbach,heidenheim,Bundesliga,2024-2025,14,1,59,67,0.452
marco friedl,werder bremen,Bundesliga,2024-2025,26,3,2,141,0.517
marvin friedrich,gladbach,Bundesliga,2024-2025,5,0,0,42,0.642
jeremie frimpong,leverkusen,Bundesliga,2024-2025,20,9,116,84,0.33299999999999996
chris fuhrich,stuttgart,Bundesliga,2024-2025,9,2,82,64,0.385
shio fukuda,gladbach,Bundesliga,2024-2025,2,1,1,1,0.5
cristian gamboa,bochum,Bundesliga,2024-2025,1,0,7,11,0.0
aleix garcia,leverkusen,Bundesliga,2024-2025,8,1,92,69,0.273
viggo gebel,rb leipzig,Bundesliga,2024-2025,0,0,0,0,1.0
lutsharel geertruida,rb leipzig,Bundesliga,2024-2025,17,1,13,83,0.667
dennis geiger,hoffenheim,Bundesliga,2024-2025,26,0,5,35,0.33299999999999996
valentin gendrey,hoffenheim,Bundesliga,2024-2025,12,2,51,52,0.52
yannick gerhardt,wolfsburg,Bundesliga,2024-2025,20,2,24,49,0.42
max geschwill,holstein kiel,Bundesliga,2024-2025,13,1,10,53,0.4
dimitris giannoulis,augsburg,Bundesliga,2024-2025,17,1,120,136,0.281
armin gigovic,holstein kiel,Bundesliga,2024-2025,22,2,14,117,0.486
benedikt gimber,heidenheim,Bundesliga,2024-2025,61,1,3,98,0.5589999999999999
matthias ginter,freiburg,Bundesliga,2024-2025,13,1,13,93,0.616
jamie gittens,dortmund,Bundesliga,2024-2025,25,3,49,63,0.41700000000000004
serge gnabry,bayern munich,Bundesliga,2024-2025,19,8,22,47,0.28600000000000003
tidiam gomis,rb leipzig,Bundesliga,2024-2025,3,2,4,5,0.25
leon goretzka,bayern munich,Bundesliga,2024-2025,12,0,5,77,0.544
robin gosens,union berlin,Bundesliga,2024-2025,5,0,1,1,0.636
mario gotze,eint frankfurt,Bundesliga,2024-2025,15,1,39,104,0.231
jeffrey gouweleeuw,augsburg,Bundesliga,2024-2025,22,2,17,141,0.639
kamil grabara,wolfsburg,Bundesliga,2024-2025,0,0,0,43,1.0
michael gregoritsch,freiburg,Bundesliga,2024-2025,7,4,1,18,0.47700000000000004
vincenzo grifo,freiburg,Bundesliga,2024-2025,15,2,155,134,0.484
florian grillitsch,hoffenheim,Bundesliga,2024-2025,4,0,4,31,0.318
alex grimaldo,leverkusen,Bundesliga,2024-2025,15,8,217,142,0.485
pascal gro,dortmund,Bundesliga,2024-2025,18,0,174,96,0.429
marco grull,werder bremen,Bundesliga,2024-2025,22,6,21,43,0.20800000000000002
raphael guerreiro,bayern munich,Bundesliga,2024-2025,9,0,27,94,0.381
morgan guilavogui,st pauli,Bundesliga,2024-2025,48,11,13,71,0.46799999999999997
serhou guirassy,dortmund,Bundesliga,2024-2025,16,12,1,45,0.529
peter gulacsi,rb leipzig,Bundesliga,2024-2025,0,0,0,41,0.917
robert gumny,augsburg,Bundesliga,2024-2025,4,0,5,11,0.5
christian gunter,freiburg,Bundesliga,2024-2025,14,5,121,61,0.318
janik haberer,union berlin,Bundesliga,2024-2025,22,3,15,83,0.341
robin hack,gladbach,Bundesliga,2024-2025,19,9,61,123,0.413
amadou haidara,rb leipzig,Bundesliga,2024-2025,23,0,12,88,0.517
andreas hancheolsen,mainz,Bundesliga,2024-2025,20,0,1,44,0.636
phil harres,holstein kiel,Bundesliga,2024-2025,35,5,6,40,0.45399999999999996
ramon hendriks,stuttgart,Bundesliga,2024-2025,12,0,12,40,0.604
paul hennrich,hoffenheim,Bundesliga,2024-2025,0,0,0,2,0.0
benjamin henrichs,rb leipzig,Bundesliga,2024-2025,13,0,19,60,0.615
mario hermoso,leverkusen,Bundesliga,2024-2025,2,0,5,15,0.563
piero hincapie,leverkusen,Bundesliga,2024-2025,26,0,37,105,0.602
adam hlozek,hoffenheim,Bundesliga,2024-2025,15,6,20,66,0.506
nicolas hofler,freiburg,Bundesliga,2024-2025,12,0,1,27,0.6509999999999999
jonas hofmann,leverkusen,Bundesliga,2024-2025,1,0,5,11,0.0
philipp hofmann,bochum,Bundesliga,2024-2025,36,4,10,52,0.5660000000000001
lucas holer,freiburg,Bundesliga,2024-2025,30,8,14,68,0.5670000000000001
benedict hollerbach,union berlin,Bundesliga,2024-2025,42,17,73,111,0.309
lewis holtby,holstein kiel,Bundesliga,2024-2025,13,0,46,72,0.4
gerrit holtmann,bochum,Bundesliga,2024-2025,26,4,91,49,0.429
franck honorat,gladbach,Bundesliga,2024-2025,7,8,125,72,0.429
mathias honsak,heidenheim,Bundesliga,2024-2025,14,2,50,55,0.512
timo horn,bochum,Bundesliga,2024-2025,0,0,0,25,1.0
lukas hradecky,leverkusen,Bundesliga,2024-2025,0,0,0,70,0.5
robin hranac,hoffenheim,Bundesliga,2024-2025,5,0,0,12,0.35700000000000004
hong hyunseok,mainz,Bundesliga,2024-2025,3,1,5,25,0.25
oscar hjlund,eint frankfurt,Bundesliga,2024-2025,12,0,1,40,0.292
arijon ibrahimovic,bayern munich,Bundesliga,2024-2025,0,0,0,0,
andrej ilic,union berlin,Bundesliga,2024-2025,14,8,3,16,0.48100000000000004
jackson irvine,st pauli,Bundesliga,2024-2025,38,2,18,125,0.5670000000000001
ko itakura,gladbach,Bundesliga,2024-2025,28,1,9,95,0.65
hiroki ito,bayern munich,Bundesliga,2024-2025,2,0,2,13,0.833
marko ivezic,holstein kiel,Bundesliga,2024-2025,27,1,1,71,0.531
lee jaesung,mainz,Bundesliga,2024-2025,23,9,31,119,0.41
kristijan jakic,augsburg,Bundesliga,2024-2025,23,3,13,133,0.5379999999999999
luca jaquez,stuttgart,Bundesliga,2024-2025,4,0,1,11,0.667
dominik javorcek,holstein kiel,Bundesliga,2024-2025,7,1,20,7,0.3
finn jeltsch,stuttgart,Bundesliga,2024-2025,7,0,3,34,0.6
fredrik jensen,augsburg,Bundesliga,2024-2025,5,3,20,15,0.316
moritz jenz,mainz,Bundesliga,2024-2025,27,1,0,73,0.64
carl johansson,holstein kiel,Bundesliga,2024-2025,5,0,0,18,0.58
anthony jung,werder bremen,Bundesliga,2024-2025,9,2,4,81,0.63
josip juranovic,union berlin,Bundesliga,2024-2025,8,1,78,62,0.444
david jurasek,hoffenheim,Bundesliga,2024-2025,1,1,55,40,0.6
yusuf kabaday,augsburg,Bundesliga,2024-2025,1,1,1,6,0.0
almugera kabar,dortmund,Bundesliga,2024-2025,2,0,1,4,0.4
issa kabore,werder bremen,Bundesliga,2024-2025,4,1,19,20,0.667
pavel kaderabek,hoffenheim,Bundesliga,2024-2025,21,4,74,25,0.564
jakub kaminski,wolfsburg,Bundesliga,2024-2025,10,0,50,52,0.26899999999999996
kevin kampl,rb leipzig,Bundesliga,2024-2025,20,1,29,100,0.188
harry kane,bayern munich,Bundesliga,2024-2025,9,16,13,61,0.5920000000000001
atakan karazor,stuttgart,Bundesliga,2024-2025,38,2,4,171,0.564
mikkel kaufmann,heidenheim,Bundesliga,2024-2025,5,0,1,13,0.47200000000000003
yannik keitel,stuttgart,Bundesliga,2024-2025,2,0,2,7,0.5
andu kelati,holstein kiel,Bundesliga,2024-2025,4,0,6,19,0.0
thomas keller,heidenheim,Bundesliga,2024-2025,6,0,0,3,0.5
aljoscha kemlein,union berlin,Bundesliga,2024-2025,15,1,5,58,0.5760000000000001
luca kerber,heidenheim,Bundesliga,2024-2025,22,0,3,27,0.39299999999999996
rani khedira,union berlin,Bundesliga,2024-2025,45,1,22,108,0.5
joshua kimmich,bayern munich,Bundesliga,2024-2025,15,2,176,190,0.5710000000000001
tim kleindienst,gladbach,Bundesliga,2024-2025,75,23,16,74,0.5479999999999999
lukas klostermann,rb leipzig,Bundesliga,2024-2025,13,0,11,74,0.4
ansgar knauff,eint frankfurt,Bundesliga,2024-2025,27,11,32,76,0.413
magnus knudsen,holstein kiel,Bundesliga,2024-2025,28,0,8,79,0.263
gregor kobel,dortmund,Bundesliga,2024-2025,0,0,0,61,1.0
robin koch,eint frankfurt,Bundesliga,2024-2025,24,1,1,112,0.68
derrick kohn,werder bremen,Bundesliga,2024-2025,14,4,58,57,0.381
dominik kohr,mainz,Bundesliga,2024-2025,46,1,16,99,0.528
marco komenda,holstein kiel,Bundesliga,2024-2025,16,0,16,37,0.326
mert komur,augsburg,Bundesliga,2024-2025,7,3,26,32,0.379
kacper koscierski,bochum,Bundesliga,2024-2025,0,0,0,0,
henri koudossou,augsburg,Bundesliga,2024-2025,7,2,24,39,0.5329999999999999
konstantinos koulierakis,wolfsburg,Bundesliga,2024-2025,24,2,13,93,0.602
matej kovar,leverkusen,Bundesliga,2024-2025,0,0,0,6,0.5
andrej kramaric,hoffenheim,Bundesliga,2024-2025,12,9,116,136,0.258
frans kratzig,heidenheim,Bundesliga,2024-2025,7,4,38,60,0.429
frans kratzig,stuttgart,Bundesliga,2024-2025,1,0,1,3,1.0
tom krau,bochum,Bundesliga,2024-2025,14,0,10,78,0.529
rasmus kristensen,eint frankfurt,Bundesliga,2024-2025,24,0,59,121,0.595
lukas kubler,freiburg,Bundesliga,2024-2025,25,1,30,73,0.6559999999999999
jonah kusiasare,bayern munich,Bundesliga,2024-2025,0,0,0,0,0.5
moritzbroni kwarteng,bochum,Bundesliga,2024-2025,3,0,1,8,0.0
nediljko labrovic,augsburg,Bundesliga,2024-2025,0,0,0,14,0.857
konrad laimer,bayern munich,Bundesliga,2024-2025,35,1,21,81,0.536
stefan lainer,gladbach,Bundesliga,2024-2025,11,3,29,24,0.35700000000000004
hugo larsson,eint frankfurt,Bundesliga,2024-2025,21,2,8,121,0.48100000000000004
diogo leite,union berlin,Bundesliga,2024-2025,25,2,10,104,0.5529999999999999
maxim leitsch,mainz,Bundesliga,2024-2025,10,0,3,36,0.38799999999999996
jamie leweling,stuttgart,Bundesliga,2024-2025,17,4,58,73,0.6
philipp lienhart,freiburg,Bundesliga,2024-2025,22,3,9,113,0.613
marin ljubicic,union berlin,Bundesliga,2024-2025,9,1,1,12,0.214
anthony losilla,bochum,Bundesliga,2024-2025,18,1,4,45,0.5579999999999999
yannik luhrs,dortmund,Bundesliga,2024-2025,2,0,0,5,0.8
castello lukeba,rb leipzig,Bundesliga,2024-2025,12,0,11,74,0.667
senne lynen,werder bremen,Bundesliga,2024-2025,38,0,5,191,0.47200000000000003
shuto machino,holstein kiel,Bundesliga,2024-2025,19,9,35,50,0.391
arne maier,augsburg,Bundesliga,2024-2025,9,0,67,72,0.364
patrick mainka,heidenheim,Bundesliga,2024-2025,17,2,4,152,0.637
lovro majer,wolfsburg,Bundesliga,2024-2025,6,0,17,12,0.429
jordy makengo,freiburg,Bundesliga,2024-2025,5,2,25,26,0.455
jarzinho malanga,stuttgart,Bundesliga,2024-2025,0,0,0,0,
julian malatini,werder bremen,Bundesliga,2024-2025,9,0,3,19,0.667
donyell malen,dortmund,Bundesliga,2024-2025,2,3,13,15,0.25
lennard maloney,heidenheim,Bundesliga,2024-2025,11,1,1,40,0.5710000000000001
lennard maloney,mainz,Bundesliga,2024-2025,2,0,0,1,1.0
johan manzambi,freiburg,Bundesliga,2024-2025,7,0,5,14,0.643
omar marmoush,eint frankfurt,Bundesliga,2024-2025,8,7,78,51,0.33299999999999996
giorgos masouras,bochum,Bundesliga,2024-2025,12,15,26,44,0.419
erhan masovic,bochum,Bundesliga,2024-2025,12,0,0,32,0.595
igor matanovic,eint frankfurt,Bundesliga,2024-2025,6,1,0,8,0.4
chrislain matsima,augsburg,Bundesliga,2024-2025,10,1,3,143,0.708
jean matteo bahoya,eint frankfurt,Bundesliga,2024-2025,9,2,31,51,0.65
maurides,st pauli,Bundesliga,2024-2025,0,0,0,0,
keke maximilian topp,werder bremen,Bundesliga,2024-2025,8,2,6,15,0.4
jakov medic,bochum,Bundesliga,2024-2025,10,2,1,73,0.526
connor metcalfe,st pauli,Bundesliga,2024-2025,5,0,7,9,0.542
karol mets,st pauli,Bundesliga,2024-2025,7,0,3,35,0.706
alexander meyer,dortmund,Bundesliga,2024-2025,0,0,0,5,
florian micheler,hoffenheim,Bundesliga,2024-2025,1,0,0,1,
enzo millot,stuttgart,Bundesliga,2024-2025,25,3,41,99,0.29600000000000004
kim minjae,bayern munich,Bundesliga,2024-2025,25,0,0,153,0.6559999999999999
maximilian mittelstadt,stuttgart,Bundesliga,2024-2025,24,2,164,119,0.5579999999999999
koji miyoshi,bochum,Bundesliga,2024-2025,10,2,9,22,0.133
max moerstedt,hoffenheim,Bundesliga,2024-2025,6,1,1,11,0.42100000000000004
david mokwa,hoffenheim,Bundesliga,2024-2025,1,0,0,1,0.5
steve mounie,augsburg,Bundesliga,2024-2025,9,1,3,8,0.51
nordi mukiele,leverkusen,Bundesliga,2024-2025,6,1,13,46,0.485
florian muller,freiburg,Bundesliga,2024-2025,0,0,0,14,
kevin muller,heidenheim,Bundesliga,2024-2025,0,0,0,50,0.889
marius muller,wolfsburg,Bundesliga,2024-2025,0,0,0,7,1.0
thomas muller,bayern munich,Bundesliga,2024-2025,14,3,46,24,0.396
jamal musiala,bayern munich,Bundesliga,2024-2025,20,2,8,75,0.33299999999999996
florent muslija,freiburg,Bundesliga,2024-2025,0,0,14,12,0.0
phillipp mwene,mainz,Bundesliga,2024-2025,24,3,85,110,0.37
joakim mhle,wolfsburg,Bundesliga,2024-2025,9,0,25,122,0.586
nathan ngoumou,gladbach,Bundesliga,2024-2025,7,7,22,21,0.34600000000000003
stanley nsoki,hoffenheim,Bundesliga,2024-2025,12,0,1,79,0.611
nikolas nartey,stuttgart,Bundesliga,2024-2025,0,0,0,2,1.0
paul nebel,mainz,Bundesliga,2024-2025,37,5,111,124,0.22699999999999998
kosta nedeljkovic,rb leipzig,Bundesliga,2024-2025,7,1,17,11,0.0
ivan nekic,holstein kiel,Bundesliga,2024-2025,1,0,0,1,
david nemeth,st pauli,Bundesliga,2024-2025,21,0,7,87,0.544
luca netz,gladbach,Bundesliga,2024-2025,8,1,16,42,0.44
manuel neuer,bayern munich,Bundesliga,2024-2025,0,0,0,54,1.0
florian neuhaus,gladbach,Bundesliga,2024-2025,4,0,9,24,0.0
moritz nicolas,gladbach,Bundesliga,2024-2025,0,0,0,23,0.875
julian niehues,heidenheim,Bundesliga,2024-2025,1,0,0,4,0.429
justin njinmah,werder bremen,Bundesliga,2024-2025,7,12,19,20,0.429
niels nkounkou,eint frankfurt,Bundesliga,2024-2025,5,0,23,24,0.375
felix nmecha,dortmund,Bundesliga,2024-2025,22,0,6,85,0.535
lukas nmecha,wolfsburg,Bundesliga,2024-2025,7,0,6,15,0.5710000000000001
arnaud nordin,mainz,Bundesliga,2024-2025,1,0,9,5,0.25
alexander nubel,stuttgart,Bundesliga,2024-2025,0,0,0,72,0.8
antonio nusa,rb leipzig,Bundesliga,2024-2025,14,9,35,78,0.28600000000000003
david odogu,wolfsburg,Bundesliga,2024-2025,2,1,0,4,0.75
tim oermann,bochum,Bundesliga,2024-2025,16,0,14,99,0.42200000000000004
ifechukwu ogbus,freiburg,Bundesliga,2024-2025,1,0,0,1,
finn ole becker,hoffenheim,Bundesliga,2024-2025,5,0,8,50,0.778
michael olise,bayern munich,Bundesliga,2024-2025,22,5,131,105,0.478
jonas omlin,gladbach,Bundesliga,2024-2025,1,0,0,21,1.0
karim onisiwo,mainz,Bundesliga,2024-2025,3,1,2,4,0.33299999999999996
frank onyeka,augsburg,Bundesliga,2024-2025,47,3,20,147,0.43200000000000005
lois openda,rb leipzig,Bundesliga,2024-2025,29,27,27,54,0.38
gift orban,hoffenheim,Bundesliga,2024-2025,15,8,6,18,0.37
willi orban,rb leipzig,Bundesliga,2024-2025,23,4,5,122,0.693
ivan ordets,bochum,Bundesliga,2024-2025,22,2,0,77,0.679
patrick osterhage,freiburg,Bundesliga,2024-2025,25,5,20,106,0.46299999999999997
assan ouedraogo,rb leipzig,Bundesliga,2024-2025,1,0,1,6,
salih ozcan,wolfsburg,Bundesliga,2024-2025,5,0,8,27,0.556
salih ozcan,dortmund,Bundesliga,2024-2025,11,1,3,33,0.652
exequiel palacios,leverkusen,Bundesliga,2024-2025,9,0,4,76,0.111
joao palhinha,bayern munich,Bundesliga,2024-2025,13,0,2,17,0.645
mats pannewig,bochum,Bundesliga,2024-2025,5,0,3,24,0.33299999999999996
kevin paredes,wolfsburg,Bundesliga,2024-2025,1,0,1,7,0.5
felix passlack,bochum,Bundesliga,2024-2025,29,2,113,114,0.313
aleksandar pavlovic,bayern munich,Bundesliga,2024-2025,17,0,5,72,0.545
mads pedersen,augsburg,Bundesliga,2024-2025,5,1,5,11,0.33299999999999996
jordan pefok,union berlin,Bundesliga,2024-2025,22,7,0,31,0.557
daniel peretz,bayern munich,Bundesliga,2024-2025,0,0,0,10,
noah pesch,gladbach,Bundesliga,2024-2025,1,0,0,1,
luca philipp,hoffenheim,Bundesliga,2024-2025,0,0,0,7,
maximilian philipp,freiburg,Bundesliga,2024-2025,0,0,0,0,0.0
benedikt pichler,holstein kiel,Bundesliga,2024-2025,14,13,11,15,0.569
amos pieper,werder bremen,Bundesliga,2024-2025,11,0,4,56,0.5
marvin pieringer,heidenheim,Bundesliga,2024-2025,50,15,11,63,0.371
alassane plea,gladbach,Bundesliga,2024-2025,17,8,45,66,0.319
finn porath,holstein kiel,Bundesliga,2024-2025,31,0,84,79,0.51
yussuf poulsen,rb leipzig,Bundesliga,2024-2025,8,1,2,16,0.711
alexander prass,hoffenheim,Bundesliga,2024-2025,17,0,54,92,0.441
david preu,union berlin,Bundesliga,2024-2025,1,1,4,4,0.0
grischa promel,hoffenheim,Bundesliga,2024-2025,0,0,2,7,0.25
ivan prtajin,union berlin,Bundesliga,2024-2025,1,2,3,4,0.37
tymoteusz puchacz,holstein kiel,Bundesliga,2024-2025,2,1,37,32,0.5
leopold querfeld,union berlin,Bundesliga,2024-2025,20,0,0,66,0.546
grant ranos,gladbach,Bundesliga,2024-2025,1,0,0,0,0.0
david raum,rb leipzig,Bundesliga,2024-2025,23,6,188,92,0.39399999999999996
rocco reitz,gladbach,Bundesliga,2024-2025,20,0,22,94,0.529
nicolai remberg,holstein kiel,Bundesliga,2024-2025,43,2,8,101,0.623
elvis rexhbecaj,augsburg,Bundesliga,2024-2025,13,1,71,85,0.345
gio reyna,dortmund,Bundesliga,2024-2025,8,0,15,19,0.5379999999999999
fabian rieder,stuttgart,Bundesliga,2024-2025,14,0,39,45,0.235
lasse rie,mainz,Bundesliga,2024-2025,0,0,0,4,
lars ritzka,st pauli,Bundesliga,2024-2025,10,1,19,35,0.24100000000000002
mads roerslev,wolfsburg,Bundesliga,2024-2025,2,0,7,8,0.222
merlin rohl,freiburg,Bundesliga,2024-2025,21,0,12,49,0.292
lasse rosenboom,holstein kiel,Bundesliga,2024-2025,19,0,18,57,0.435
max rosenfelder,freiburg,Bundesliga,2024-2025,9,1,9,60,0.353
tom rothe,union berlin,Bundesliga,2024-2025,25,2,46,77,0.494
anthony rouault,stuttgart,Bundesliga,2024-2025,18,0,1,63,0.611
jerome roussillon,union berlin,Bundesliga,2024-2025,1,0,10,2,0.5
julian ryerson,dortmund,Bundesliga,2024-2025,31,0,110,120,0.303
frederik rnnow,union berlin,Bundesliga,2024-2025,0,0,0,32,1.0
elias saad,st pauli,Bundesliga,2024-2025,17,7,14,43,0.267
marcel sabitzer,dortmund,Bundesliga,2024-2025,12,0,23,58,0.5670000000000001
faik sakar,rb leipzig,Bundesliga,2024-2025,0,0,0,0,
manolis saliakas,st pauli,Bundesliga,2024-2025,16,0,82,84,0.56
roland sallai,freiburg,Bundesliga,2024-2025,0,0,4,0,0.0
diadie samassekou,hoffenheim,Bundesliga,2024-2025,5,0,0,18,0.33299999999999996
philipp sander,gladbach,Bundesliga,2024-2025,16,0,22,82,0.627
james sands,st pauli,Bundesliga,2024-2025,11,1,2,21,0.68
leroy sane,bayern munich,Bundesliga,2024-2025,16,6,51,82,0.5379999999999999
kaishu sano,mainz,Bundesliga,2024-2025,16,2,11,190,0.529
kaua santos,eint frankfurt,Bundesliga,2024-2025,0,0,0,19,1.0
joe scally,gladbach,Bundesliga,2024-2025,23,1,50,97,0.462
andras schafer,union berlin,Bundesliga,2024-2025,27,0,17,72,0.596
patrik schick,leverkusen,Bundesliga,2024-2025,24,7,1,29,0.45
stefan schimmer,heidenheim,Bundesliga,2024-2025,2,2,3,9,0.16699999999999998
xaver schlager,rb leipzig,Bundesliga,2024-2025,4,0,1,8,0.0
keven schlotterbeck,augsburg,Bundesliga,2024-2025,10,1,3,55,0.69
nico schlotterbeck,dortmund,Bundesliga,2024-2025,18,0,14,157,0.6579999999999999
romano schmid,werder bremen,Bundesliga,2024-2025,28,3,145,167,0.451
jan schoppner,heidenheim,Bundesliga,2024-2025,32,2,12,130,0.48700000000000004
marvin schulz,holstein kiel,Bundesliga,2024-2025,6,0,12,18,0.33299999999999996
alexander schwolow,union berlin,Bundesliga,2024-2025,0,0,0,10,1.0
leo scienza,heidenheim,Bundesliga,2024-2025,16,5,81,53,0.188
nicolas seiwald,rb leipzig,Bundesliga,2024-2025,27,0,46,125,0.414
benjamin sesko,rb leipzig,Bundesliga,2024-2025,26,18,7,62,0.588
armindo sieb,mainz,Bundesliga,2024-2025,13,10,6,29,0.375
tim siersleben,heidenheim,Bundesliga,2024-2025,16,0,10,37,0.488
kiliann sildillia,freiburg,Bundesliga,2024-2025,10,1,19,33,0.488
andre silva,werder bremen,Bundesliga,2024-2025,4,2,4,10,0.5
andre silva,rb leipzig,Bundesliga,2024-2025,0,0,0,7,0.16699999999999998
mohamed simakan,rb leipzig,Bundesliga,2024-2025,0,0,1,3,0.75
xavi simons,rb leipzig,Bundesliga,2024-2025,24,5,79,128,0.42200000000000004
danel sinani,st pauli,Bundesliga,2024-2025,25,4,67,52,0.23800000000000002
tobias sippel,gladbach,Bundesliga,2024-2025,0,0,0,0,
ibrahima sissoko,bochum,Bundesliga,2024-2025,75,2,21,154,0.585
tim skarke,union berlin,Bundesliga,2024-2025,10,10,29,56,0.2
ellyes skhiri,eint frankfurt,Bundesliga,2024-2025,22,2,3,105,0.5
leo skiri stigard,hoffenheim,Bundesliga,2024-2025,19,1,2,44,0.652
andreas skov olsen,wolfsburg,Bundesliga,2024-2025,2,2,29,18,0.5
robert skov,union berlin,Bundesliga,2024-2025,14,1,61,43,0.5
steven skrzybski,holstein kiel,Bundesliga,2024-2025,16,2,31,58,0.24
eric smith,st pauli,Bundesliga,2024-2025,27,3,102,139,0.44799999999999995
anton stach,hoffenheim,Bundesliga,2024-2025,38,0,24,171,0.564
jens stage,werder bremen,Bundesliga,2024-2025,38,4,23,114,0.5670000000000001
josip stanisic,bayern munich,Bundesliga,2024-2025,2,0,11,64,0.647
niklas stark,werder bremen,Bundesliga,2024-2025,30,2,3,73,0.608
pascal stenzel,stuttgart,Bundesliga,2024-2025,4,0,25,11,0.33299999999999996
leonidas stergiou,stuttgart,Bundesliga,2024-2025,6,1,13,35,0.429
finley stevens,st pauli,Bundesliga,2024-2025,0,0,0,0,
angelo stiller,stuttgart,Bundesliga,2024-2025,21,1,95,140,0.391
kevin stoger,gladbach,Bundesliga,2024-2025,22,1,116,75,0.25
niklas sule,dortmund,Bundesliga,2024-2025,5,0,1,53,0.667
mattias svanberg,wolfsburg,Bundesliga,2024-2025,16,0,35,48,0.375
daniel svensson,dortmund,Bundesliga,2024-2025,4,1,36,31,0.28600000000000003
haris tabakovic,hoffenheim,Bundesliga,2024-2025,15,11,4,13,0.5489999999999999
jonathan tah,leverkusen,Bundesliga,2024-2025,16,0,6,165,0.77
edmond tapsoba,leverkusen,Bundesliga,2024-2025,34,1,8,124,0.628
mathys tel,bayern munich,Bundesliga,2024-2025,5,1,5,10,1.0
nathan tella,leverkusen,Bundesliga,2024-2025,22,10,25,37,0.306
martin terrier,leverkusen,Bundesliga,2024-2025,2,2,5,8,0.45799999999999996
arthur theate,eint frankfurt,Bundesliga,2024-2025,14,1,26,123,0.551
norman theuerkauf,heidenheim,Bundesliga,2024-2025,1,0,0,0,
denis thomalla,heidenheim,Bundesliga,2024-2025,0,0,0,1,
phillip tietz,augsburg,Bundesliga,2024-2025,36,16,1,48,0.479
umut tohumcu,hoffenheim,Bundesliga,2024-2025,6,0,8,13,0.0
john tolkin,holstein kiel,Bundesliga,2024-2025,2,0,38,21,0.5710000000000001
tiago tomas,wolfsburg,Bundesliga,2024-2025,30,6,22,74,0.231
bazoumana toure,hoffenheim,Bundesliga,2024-2025,13,7,24,27,0.414
lucas tousart,union berlin,Bundesliga,2024-2025,11,0,2,32,0.5710000000000001
omar traore,heidenheim,Bundesliga,2024-2025,23,1,107,136,0.385
kevin trapp,eint frankfurt,Bundesliga,2024-2025,0,0,0,52,0.5710000000000001
philipp treu,st pauli,Bundesliga,2024-2025,20,3,60,147,0.368
christopher trimmel,union berlin,Bundesliga,2024-2025,14,1,111,63,0.639
tuta,eint frankfurt,Bundesliga,2024-2025,30,0,3,120,0.506
lukas ullrich,gladbach,Bundesliga,2024-2025,22,0,47,73,0.424
sven ulreich,bayern munich,Bundesliga,2024-2025,0,0,0,2,
deniz undav,stuttgart,Bundesliga,2024-2025,25,12,11,48,0.40399999999999997
dayot upamecano,bayern munich,Bundesliga,2024-2025,20,0,6,115,0.584
jonas urbig,bayern munich,Bundesliga,2024-2025,0,0,0,25,1.0
can uzun,eint frankfurt,Bundesliga,2024-2025,8,0,18,31,0.625
josha vagnoman,stuttgart,Bundesliga,2024-2025,18,0,43,92,0.524
siebe van der heyden,st pauli,Bundesliga,2024-2025,16,0,18,32,0.6459999999999999
maarten vandevoordt,rb leipzig,Bundesliga,2024-2025,0,0,0,13,1.0
ruben vargas,augsburg,Bundesliga,2024-2025,5,0,12,14,0.375
nikola vasilj,st pauli,Bundesliga,2024-2025,1,0,0,54,1.0
