Player,Squad,Liga,Season,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR
chadi riad,crystal palace,Premier-League,2024-2025,2003,1,1,90,0,0,0,0,2,7,0
declan rice,arsenal,Premier-League,2024-2025,1999,35,33,2825,4,7,7,1,90,192,94
chris richards,crystal palace,Premier-League,2024-2025,2000,24,22,1922,1,0,4,1,6,39,2
richarlison,tottenham,Premier-League,2024-2025,1997,15,4,504,4,1,2,0,8,11,22
andrew robertson,liverpool,Premier-League,2024-2025,1994,33,29,2482,0,1,3,1,64,176,108
antonee robinson,fulham,Premier-League,2024-2025,1997,36,35,3167,0,10,8,0,118,131,274
jay robinson,southampton,Premier-League,2024-2025,2007,4,1,137,0,0,0,0,3,1,10
rodri,manchester city,Premier-League,2024-2025,1996,3,1,73,0,0,0,0,1,4,1
guido rodriguez,west ham,Premier-League,2024-2025,1994,23,16,1149,0,1,6,0,4,33,7
mads roerslev,brentford,Premier-League,2024-2025,1999,19,11,1101,0,2,2,0,17,51,54
morgan rogers,aston villa,Premier-League,2024-2025,2002,37,37,3114,8,10,10,0,114,123,188
cristian romero,tottenham,Premier-League,2024-2025,1998,18,18,1416,1,0,3,0,12,71,3
georginio rutter,brighton,Premier-League,2024-2025,2002,28,19,1656,5,3,2,0,42,67,79
jose sa,wolves,Premier-League,2024-2025,1993,29,29,2609,0,0,2,0,0,2,0
bukayo saka,arsenal,Premier-League,2024-2025,2001,25,20,1729,6,10,3,0,96,70,255
mohamed salah,liverpool,Premier-League,2024-2025,1992,38,38,3371,29,18,1,0,155,144,488
william saliba,arsenal,Premier-League,2024-2025,2001,35,35,3039,2,0,2,1,16,138,6
robert sanchez,chelsea,Premier-League,2024-2025,1997,32,32,2880,0,0,5,0,0,1,0
jadon sancho,chelsea,Premier-League,2024-2025,2000,31,19,1764,3,4,2,0,102,90,225
ibrahim sangare,nottham forest,Premier-League,2024-2025,1997,13,7,590,0,1,3,0,1,27,4
pablo sarabia,wolves,Premier-League,2024-2025,1992,23,7,814,3,2,3,0,15,60,62
jeremy sarmiento,brighton,Premier-League,2024-2025,2002,1,0,9,0,0,0,0,0,0,2
ismaila sarr,crystal palace,Premier-League,2024-2025,1998,38,30,2711,8,6,4,0,75,85,183
savio,manchester city,Premier-League,2024-2025,2004,29,21,1766,1,8,3,0,137,67,246
oliver scarles,west ham,Premier-League,2024-2025,2005,15,7,665,0,0,1,0,12,22,44
dane scarlett,tottenham,Premier-League,2024-2025,2004,3,0,34,0,1,0,0,1,1,1
kevin schade,brentford,Premier-League,2024-2025,2001,38,26,2293,11,2,3,0,61,38,165
fabian schar,newcastle utd,Premier-League,2024-2025,1991,34,33,2934,4,0,9,1,18,118,22
jeffrey schlupp,crystal palace,Premier-League,2024-2025,1992,12,0,103,0,0,0,0,4,5,9
alex scott,bournemouth,Premier-League,2024-2025,2003,20,8,755,0,0,3,0,15,52,33
matz sels,nottham forest,Premier-League,2024-2025,1992,38,38,3420,0,0,4,0,1,2,0
nelson semedo,wolves,Premier-League,2024-2025,1993,34,32,2886,0,4,8,0,67,80,119
antoine semenyo,bournemouth,Premier-League,2024-2025,2000,37,36,3203,11,5,9,0,140,109,282
marcos senesi,bournemouth,Premier-League,2024-2025,1997,17,13,1106,0,0,5,0,12,62,7
ryan sessegnon,fulham,Premier-League,2024-2025,2000,16,7,580,4,2,1,0,18,22,59
luke shaw,manchester utd,Premier-League,2024-2025,1995,7,4,349,0,0,1,0,7,24,7
zain silcottduberry,bournemouth,Premier-League,2024-2025,2005,1,0,1,0,0,0,0,0,0,0
bernardo silva,manchester city,Premier-League,2024-2025,1994,33,29,2670,4,4,7,0,101,134,200
jota silva,nottham forest,Premier-League,2024-2025,1999,31,5,854,3,1,5,0,21,18,59
eric da silva moreira,nottham forest,Premier-League,2024-2025,2006,2,0,30,0,0,0,0,1,0,1
jahmai simpsonpusey,manchester city,Premier-League,2024-2025,2005,2,1,96,0,0,1,0,1,3,0
luis sinisterra,bournemouth,Premier-League,2024-2025,1999,12,1,236,1,1,0,0,19,6,38
oliver skipp,leicester city,Premier-League,2024-2025,2000,24,10,1129,0,0,8,0,16,35,19
william smallbone,southampton,Premier-League,2024-2025,2000,18,6,690,1,0,1,0,5,27,25
adam smith,bournemouth,Premier-League,2024-2025,1991,25,19,1590,0,0,7,0,15,49,34
emile smith rowe,fulham,Premier-League,2024-2025,2000,34,25,2043,6,3,3,0,53,126,127
dominic solanke,tottenham,Premier-League,2024-2025,1997,27,25,2201,9,3,0,0,31,47,88
carlos soler,west ham,Premier-League,2024-2025,1997,31,14,1409,1,1,6,0,17,56,37
julio soler,bournemouth,Premier-League,2024-2025,2005,3,0,11,0,0,0,0,0,0,2
ramon sosa,nottham forest,Premier-League,2024-2025,1999,19,1,295,1,0,1,0,12,6,17
tomas soucek,west ham,Premier-League,2024-2025,1995,35,30,2567,9,1,8,0,9,74,68
boubakary soumare,leicester city,Premier-League,2024-2025,1999,31,25,2171,0,0,8,0,34,105,23
djed spence,tottenham,Premier-League,2024-2025,2000,25,19,1792,1,2,4,1,59,105,70
jay stansfield,fulham,Premier-League,2024-2025,2002,1,0,1,0,0,0,0,0,0,0
jason steele,brighton,Premier-League,2024-2025,1990,2,2,180,0,0,0,0,0,0,0
jack stephens,southampton,Premier-League,2024-2025,1994,19,17,1389,1,0,2,2,14,63,2
raheem sterling,arsenal,Premier-League,2024-2025,1994,17,7,499,0,2,1,0,27,18,79
ross stewart,southampton,Premier-League,2024-2025,1996,12,4,389,1,0,1,0,3,2,10
jakub stolarczyk,leicester city,Premier-League,2024-2025,2000,10,10,900,0,0,1,0,0,1,0
john stones,manchester city,Premier-League,2024-2025,1994,11,6,548,2,0,1,0,10,21,2
jrgen strand larsen,wolves,Premier-League,2024-2025,2000,35,30,2587,14,4,4,0,17,29,112
yukinari sugawara,southampton,Premier-League,2024-2025,2000,30,16,1557,1,1,4,0,33,72,78
kamaldeen sulemana,southampton,Premier-League,2024-2025,2002,26,17,1402,1,1,2,0,63,27,87
crysencio summerville,west ham,Premier-League,2024-2025,2001,19,7,786,1,1,2,0,29,18,71
sammie szmodics,ipswich town,Premier-League,2024-2025,1995,20,13,992,4,0,2,0,16,19,47
dominik szoboszlai,liverpool,Premier-League,2024-2025,2000,36,29,2491,6,6,6,0,72,131,127
matt targett,newcastle utd,Premier-League,2024-2025,1995,2,0,21,0,0,0,0,0,0,1
james tarkowski,everton,Premier-League,2024-2025,1992,33,33,2922,1,1,6,0,9,75,3
marcus tavernier,bournemouth,Premier-League,2024-2025,1999,29,20,1939,3,5,6,0,53,128,129
charlie taylor,southampton,Premier-League,2024-2025,1993,8,3,356,0,0,1,0,3,9,7
jack taylor,ipswich town,Premier-League,2024-2025,1998,32,4,860,1,0,4,0,11,43,23
mathys tel,tottenham,Premier-League,2024-2025,2005,13,11,911,2,1,2,0,28,21,72
kenny tete,fulham,Premier-League,2024-2025,1995,22,21,1774,0,2,5,0,34,63,54
thiago,brentford,Premier-League,2024-2025,2001,8,1,175,0,0,0,0,3,4,8
luke thomas,leicester city,Premier-League,2024-2025,2001,14,13,1110,0,0,3,0,5,37,16
youri tielemans,aston villa,Premier-League,2024-2025,1997,36,35,3026,3,7,4,0,39,235,48
kieran tierney,arsenal,Premier-League,2024-2025,1997,13,2,259,1,0,0,0,8,15,29
jurrien timber,arsenal,Premier-League,2024-2025,2001,30,27,2417,1,3,7,0,57,146,104
jeanclair todibo,west ham,Premier-League,2024-2025,1999,27,20,1825,0,0,3,0,9,38,5
harry toffolo,nottham forest,Premier-League,2024-2025,1995,4,1,137,0,0,1,0,0,2,4
takehiro tomiyasu,arsenal,Premier-League,2024-2025,1998,1,0,7,0,0,0,0,0,1,0
sandro tonali,newcastle utd,Premier-League,2024-2025,2000,36,28,2630,4,2,5,0,37,128,53
pau torres,aston villa,Premier-League,2024-2025,1997,24,23,2020,0,0,2,0,40,97,8
conor townsend,ipswich town,Premier-League,2024-2025,1993,6,3,335,0,1,1,0,2,8,13
adama traore,fulham,Premier-League,2024-2025,1996,36,18,1772,2,7,3,0,100,68,161
boubacar traore,wolves,Premier-League,2024-2025,2001,1,0,1,0,0,0,0,0,0,0
mark travers,bournemouth,Premier-League,2024-2025,1999,5,5,450,0,0,0,0,0,0,0
ryan trevitt,brentford,Premier-League,2024-2025,2003,1,0,4,0,0,0,0,0,0,1
kieran trippier,newcastle utd,Premier-League,2024-2025,1990,25,14,1309,0,3,1,0,26,117,58
leandro trossard,arsenal,Premier-League,2024-2025,1994,38,28,2546,8,7,4,1,80,101,226
kostas tsimikas,liverpool,Premier-League,2024-2025,1996,18,9,837,0,1,2,0,17,76,43
axel tuanzebe,ipswich town,Premier-League,2024-2025,1997,22,20,1710,0,1,5,1,10,61,15
destiny udogie,tottenham,Premier-League,2024-2025,2002,25,24,1924,0,1,2,0,54,121,94
manuel ugarte,manchester utd,Premier-League,2024-2025,2001,29,22,1785,1,2,11,0,16,61,20
lesley ugochukwu,southampton,Premier-League,2024-2025,2004,26,18,1655,1,1,7,0,29,49,20
enes unal,bournemouth,Premier-League,2024-2025,1997,17,2,345,2,1,2,0,4,12,22
hakon valdimarsson,brentford,Premier-League,2024-2025,2001,2,1,145,0,0,0,0,0,0,0
virgil van dijk,liverpool,Premier-League,2024-2025,1991,37,37,3330,3,1,5,0,22,198,6
jamie vardy,leicester city,Premier-League,2024-2025,1987,35,35,2823,9,4,5,0,29,22,120
renato veiga,chelsea,Premier-League,2024-2025,2003,7,1,181,0,0,2,0,4,7,3
joel veltman,brighton,Premier-League,2024-2025,1992,21,19,1697,0,0,5,0,32,85,34
micky van de ven,tottenham,Premier-League,2024-2025,2001,13,12,1015,0,2,4,0,8,51,1
bart verbruggen,brighton,Premier-League,2024-2025,2002,36,36,3240,0,1,5,0,0,2,0
jannik vestergaard,leicester city,Premier-League,2024-2025,1992,18,16,1391,0,0,5,0,3,32,2
guglielmo vicario,tottenham,Premier-League,2024-2025,1996,24,24,2160,0,0,1,0,0,1,0
carlos vinicius,fulham,Premier-League,2024-2025,1995,3,0,16,0,0,0,0,1,0,3
kyle walker,manchester city,Premier-League,2024-2025,1990,15,9,970,0,0,3,0,12,64,11
kyle walkerpeters,southampton,Premier-League,2024-2025,1997,33,33,2918,0,2,5,0,114,139,144
christian walton,ipswich town,Premier-League,2024-2025,1995,7,7,630,0,0,0,0,0,0,0
aaron wanbissaka,west ham,Premier-League,2024-2025,1997,36,35,3154,2,5,1,0,110,149,167
danny ward,leicester city,Premier-League,2024-2025,1993,2,1,135,0,0,0,0,0,0,0
joel ward,crystal palace,Premier-League,2024-2025,1989,2,1,71,0,0,1,0,0,1,1
james wardprowse,west ham,Premier-League,2024-2025,1994,15,12,1039,1,1,2,0,11,54,9
james wardprowse,nottham forest,Premier-League,2024-2025,1994,9,5,400,0,1,2,1,1,16,3
ollie watkins,aston villa,Premier-League,2024-2025,1995,38,31,2598,16,8,2,0,55,31,165
adam webster,brighton,Premier-League,2024-2025,1995,14,11,887,0,0,1,0,8,63,2
danny welbeck,brighton,Premier-League,2024-2025,1990,30,24,2115,10,4,5,0,21,47,95
welington,southampton,Premier-League,2024-2025,2001,10,6,482,0,0,1,0,5,11,19
timo werner,tottenham,Premier-League,2024-2025,1996,18,4,516,0,3,0,0,42,30,89
adam wharton,crystal palace,Premier-League,2024-2025,2004,20,16,1318,0,2,2,0,14,107,11
ben white,arsenal,Premier-League,2024-2025,1997,17,13,1198,0,2,2,0,23,59,42
mats wieffer,brighton,Premier-League,2024-2025,1999,25,10,1015,1,3,6,0,18,62,23
neco williams,nottham forest,Premier-League,2024-2025,2001,35,28,2594,1,3,7,0,68,89,103
willian,fulham,Premier-League,2024-2025,1988,10,2,257,0,0,0,0,11,40,33
joe willock,newcastle utd,Premier-League,2024-2025,1999,32,11,1086,0,2,4,0,38,41,86
callum wilson,newcastle utd,Premier-League,2024-2025,1992,18,2,370,0,0,1,0,5,4,17
harry wilson,fulham,Premier-League,2024-2025,1997,25,12,1162,6,1,2,0,22,51,96
harry winks,leicester city,Premier-League,2024-2025,1996,22,17,1538,0,2,4,0,19,101,11
ben winterburn,bournemouth,Premier-League,2024-2025,2004,4,0,24,0,0,0,0,2,0,2
yoane wissa,brentford,Premier-League,2024-2025,1996,35,34,2919,19,4,5,0,60,67,154
chris wood,nottham forest,Premier-League,2024-2025,1991,36,35,2959,20,3,1,0,14,42,94
nathan woodgordon,southampton,Premier-League,2024-2025,2002,11,9,773,0,0,2,0,2,17,0
luke woolfenden,ipswich town,Premier-League,2024-2025,1998,15,12,1187,0,0,2,0,7,15,0
yehor yarmoliuk,brentford,Premier-League,2024-2025,2004,31,15,1450,0,0,6,0,15,63,47
ryan yates,nottham forest,Premier-League,2024-2025,1997,35,18,1915,2,1,10,0,18,53,16
leny yoro,manchester utd,Premier-League,2024-2025,2005,21,12,1165,0,0,5,0,19,52,4
ashley young,everton,Premier-League,2024-2025,1985,32,19,1875,1,3,7,1,24,90,32
illia zabarnyi,bournemouth,Premier-League,2024-2025,2002,36,35,3109,0,1,4,1,27,140,4
oleksandr zinchenko,arsenal,Premier-League,2024-2025,1996,15,5,527,0,1,1,0,10,48,14
joshua zirkzee,manchester utd,Premier-League,2024-2025,2001,32,14,1402,3,1,2,0,14,44,69
martin degaard,arsenal,Premier-League,2024-2025,1998,30,26,2325,3,8,4,0,92,258,154
james abankwah,udinese,Serie-A,2024-2025,2004,6,0,88,0,0,1,0,3,4,1
saud abdulhamid,roma,Serie-A,2024-2025,1999,4,2,205,0,1,0,0,6,9,26
oliver abildgaard,como,Serie-A,2024-2025,1996,1,0,7,0,0,0,0,0,0,0
tammy abraham,roma,Serie-A,2024-2025,1997,1,0,1,0,0,0,0,0,1,2
tammy abraham,milan,Serie-A,2024-2025,1997,28,12,1183,3,4,1,0,8,26,69
federico accornero,genoa,Serie-A,2024-2025,2004,1,0,5,0,0,0,0,0,0,0
francesco acerbi,inter,Serie-A,2024-2025,1988,23,20,1710,0,1,0,0,19,62,22
che adams,torino,Serie-A,2024-2025,1996,36,30,2652,9,3,2,0,23,40,153
yacine adli,fiorentina,Serie-A,2024-2025,2000,26,15,1234,4,6,3,1,24,103,30
vasilije adzic,juventus,Serie-A,2024-2025,2006,6,0,42,0,0,0,0,0,1,3
michel aebischer,bologna,Serie-A,2024-2025,1997,14,9,724,0,0,2,0,8,33,17
honest ahanor,genoa,Serie-A,2024-2025,2008,6,3,270,0,0,0,0,3,3,7
junior ajayi,hellas verona,Serie-A,2024-2025,2004,2,0,13,0,0,0,0,0,1,0
jeandaniel akpaakpro,monza,Serie-A,2024-2025,1992,14,12,966,0,0,4,0,21,19,22
david akpan ankeye,genoa,Serie-A,2024-2025,2002,4,0,45,0,0,0,0,0,1,3
faride alidou,hellas verona,Serie-A,2024-2025,2001,3,0,71,0,0,0,0,1,1,2
dele alli,como,Serie-A,2024-2025,1996,1,0,9,0,0,0,1,0,0,1
pontus almqvist,parma,Serie-A,2024-2025,1999,29,10,1112,1,1,5,0,42,12,85
giorgio altare,venezia,Serie-A,2024-2025,1998,12,8,753,0,0,2,0,4,20,5
sofyan amrabat,fiorentina,Serie-A,2024-2025,1996,2,2,180,0,0,0,0,2,14,1
angelino,roma,Serie-A,2024-2025,1997,38,36,3177,2,1,1,0,66,172,172
lorenzo anghele,juventus,Serie-A,2024-2025,2005,1,0,6,0,0,0,0,0,1,0
faustino anjorin,empoli,Serie-A,2024-2025,2001,22,14,1114,2,3,3,0,28,55,35
marko arnautovic,inter,Serie-A,2024-2025,1989,18,5,549,4,2,1,0,4,16,61
kristjan asllani,inter,Serie-A,2024-2025,2002,22,10,988,2,2,4,0,7,55,20
arthur atta,udinese,Serie-A,2024-2025,2003,27,12,1251,0,1,5,0,31,57,77
emil audero,como,Serie-A,2024-2025,1997,8,8,720,0,0,0,0,0,0,0
tommaso augello,cagliari,Serie-A,2024-2025,1994,38,30,2713,0,7,3,0,58,118,113
carlos augusto,inter,Serie-A,2024-2025,1999,29,15,1691,3,2,1,0,31,80,83
yann aurel bisseck,inter,Serie-A,2024-2025,2000,27,17,1643,3,2,4,0,32,93,44
paulo azzi,cagliari,Serie-A,2024-2025,1994,6,5,426,0,0,2,0,15,13,26
oussama el azzouzi,bologna,Serie-A,2024-2025,2001,2,0,19,0,0,0,0,0,4,0
jacopo bacci,empoli,Serie-A,2024-2025,2005,3,0,31,0,0,0,0,0,1,0
milan badelj,genoa,Serie-A,2024-2025,1989,23,21,1472,1,0,2,0,8,83,14
mitchel bakker,atalanta,Serie-A,2024-2025,2000,1,0,22,0,0,0,0,0,1,1
tommaso baldanzi,roma,Serie-A,2024-2025,2003,31,5,832,1,1,2,0,39,23,57
keita balde,monza,Serie-A,2024-2025,1995,11,8,638,2,0,2,0,19,35,29
botond balogh,parma,Serie-A,2024-2025,2002,29,23,2053,0,1,5,0,7,37,1
mario balotelli,genoa,Serie-A,2024-2025,1990,6,0,62,0,0,2,0,0,1,5
lameck banda,lecce,Serie-A,2024-2025,2001,15,6,610,0,1,1,0,27,7,46
daniel bandeira,hellas verona,Serie-A,2024-2025,2000,11,4,407,0,0,1,0,1,25,4
mattia bani,genoa,Serie-A,2024-2025,1993,20,19,1507,0,0,3,0,6,25,3
antonin barak,fiorentina,Serie-A,2024-2025,1994,1,1,54,0,0,0,0,2,2,5
federico barba,como,Serie-A,2024-2025,1993,7,5,431,0,0,0,0,5,25,5
nicolo barella,inter,Serie-A,2024-2025,1997,33,29,2493,3,6,4,0,63,235,133
davide bartesaghi,milan,Serie-A,2024-2025,2005,4,1,118,0,0,0,1,2,2,17
federico baschirotto,lecce,Serie-A,2024-2025,1996,38,38,3420,2,0,3,0,13,71,5
daniele baselli,como,Serie-A,2024-2025,1992,2,1,22,0,0,0,0,2,4,0
alessandro bastoni,inter,Serie-A,2024-2025,1999,33,31,2401,1,5,6,1,62,162,83
reda belahyane,hellas verona,Serie-A,2024-2025,2004,22,17,1658,0,2,6,1,22,73,13
reda belahyane,lazio,Serie-A,2024-2025,2004,6,1,198,0,0,0,1,4,10,1
raoul bellanova,torino,Serie-A,2024-2025,2000,1,1,87,0,0,0,0,4,0,5
raoul bellanova,atalanta,Serie-A,2024-2025,2000,34,27,2402,0,9,3,0,83,87,191
andrea belotti,como,Serie-A,2024-2025,1993,18,7,593,2,0,1,0,9,9,33
lucas beltran,fiorentina,Serie-A,2024-2025,2001,33,21,1953,5,4,6,0,23,64,94
adrian benedyczak,parma,Serie-A,2024-2025,2000,9,2,214,0,0,0,0,3,3,12
ismael bennacer,milan,Serie-A,2024-2025,1997,6,4,300,0,0,2,0,8,23,12
medon berisha,lecce,Serie-A,2024-2025,2003,17,7,716,0,1,5,0,13,42,17
adrian bernabe,parma,Serie-A,2024-2025,2001,21,18,1453,1,1,1,0,37,115,20
antoine bernede,hellas verona,Serie-A,2024-2025,1999,14,7,594,1,0,2,0,7,29,22
sam beukema,bologna,Serie-A,2024-2025,1998,35,33,3012,0,1,1,0,27,153,9
alessandro bianco,monza,Serie-A,2024-2025,2002,34,29,2600,1,0,9,0,35,125,24
alessandro bianco,fiorentina,Serie-A,2024-2025,2002,1,0,18,0,0,0,0,0,0,1
jaka bijol,udinese,Serie-A,2024-2025,1999,34,34,2963,1,0,13,1,22,98,10
philip billing,napoli,Serie-A,2024-2025,1996,10,1,197,1,0,1,0,1,5,8
cristiano biraghi,torino,Serie-A,2024-2025,1992,15,13,1158,0,0,0,0,24,36,49
cristiano biraghi,fiorentina,Serie-A,2024-2025,1992,8,5,433,1,0,1,0,3,15,17
samuele birindelli,monza,Serie-A,2024-2025,1999,21,18,1468,3,0,2,0,40,35,100
bjarki bjarkason,venezia,Serie-A,2024-2025,2000,9,1,165,0,0,2,0,6,10,13
emil bohinen,genoa,Serie-A,2024-2025,1999,3,1,166,0,0,0,0,6,5,2
warren bondo,monza,Serie-A,2024-2025,2003,20,19,1618,0,0,5,1,25,39,21
warren bondo,milan,Serie-A,2024-2025,2003,4,3,162,0,0,1,0,2,7,0
kevin bonifazi,lecce,Serie-A,2024-2025,1996,3,0,65,0,0,0,0,0,1,1
angeyoan bonny,parma,Serie-A,2024-2025,2003,37,30,2529,6,4,2,0,41,53,163
edoardo bove,fiorentina,Serie-A,2024-2025,2002,12,11,851,1,2,3,0,12,37,24
domagoj bradaric,hellas verona,Serie-A,2024-2025,1999,28,24,1933,1,0,6,0,30,46,83
matthias braunoder,como,Serie-A,2024-2025,2002,8,3,268,0,0,3,1,2,18,0
iker bravo,udinese,Serie-A,2024-2025,2005,29,4,682,2,1,3,0,7,18,39
gleison bremer,juventus,Serie-A,2024-2025,1997,6,6,540,0,0,2,0,2,21,0
brenner,udinese,Serie-A,2024-2025,2000,9,5,386,1,2,0,0,5,7,16
marco brescianini,atalanta,Serie-A,2024-2025,2000,29,9,991,4,2,1,0,46,36,69
arvid brorsson,monza,Serie-A,2024-2025,1999,6,3,362,0,0,0,0,1,9,1
tajon buchanan,inter,Serie-A,2024-2025,1999,6,0,95,0,0,0,0,6,2,8
alessandro buongiorno,napoli,Serie-A,2024-2025,1999,22,22,1924,1,0,2,0,27,82,8
rarescatalin burnete,lecce,Serie-A,2024-2025,2004,4,0,28,0,0,0,0,0,0,4
gianluca busio,venezia,Serie-A,2024-2025,2002,33,28,2518,2,0,4,0,60,95,135
jean butez,como,Serie-A,2024-2025,1995,19,18,1666,0,0,0,0,0,1,0
liberato cacace,empoli,Serie-A,2024-2025,2000,33,24,2230,2,4,6,0,53,70,97
alessio cacciamani,torino,Serie-A,2024-2025,2007,2,0,31,0,0,0,0,2,1,2
davide calabria,bologna,Serie-A,2024-2025,1996,11,7,632,0,1,3,0,7,40,20
davide calabria,milan,Serie-A,2024-2025,1996,7,4,316,0,0,0,0,8,24,31
luca caldirola,monza,Serie-A,2024-2025,1991,14,10,876,0,0,5,0,5,22,4
hakan calhanoglu,inter,Serie-A,2024-2025,1994,29,26,1947,5,6,5,0,52,173,51
drissa camara,parma,Serie-A,2024-2025,2002,21,1,447,0,0,3,0,18,27,35
francesco camarda,milan,Serie-A,2024-2025,2008,10,1,206,0,0,0,0,2,1,16
nicolo cambiaghi,bologna,Serie-A,2024-2025,2000,18,4,620,1,3,0,0,45,25,63
andrea cambiaso,juventus,Serie-A,2024-2025,2000,33,25,2221,2,3,4,0,78,111,122
thomas campaniello,empoli,Serie-A,2024-2025,2008,3,0,25,0,0,0,0,0,0,6
matteo cancellieri,parma,Serie-A,2024-2025,2002,27,19,1424,3,0,2,1,40,24,79
fali cande,venezia,Serie-A,2024-2025,1998,17,17,1530,1,1,4,0,5,47,3
antonio candela,venezia,Serie-A,2024-2025,2000,14,12,1008,0,1,2,0,12,27,25
gianluca caprari,monza,Serie-A,2024-2025,1993,34,18,1651,3,2,3,0,43,81,104
elia caprile,cagliari,Serie-A,2024-2025,2001,18,18,1620,0,0,0,0,0,0,0
elia caprile,napoli,Serie-A,2024-2025,2001,4,3,325,0,0,0,0,0,0,0
francesco caputo,empoli,Serie-A,2024-2025,1987,1,0,6,0,0,0,0,0,0,1
maxence caqueret,como,Serie-A,2024-2025,2000,18,15,1087,2,3,4,0,15,76,46
andrea carboni,monza,Serie-A,2024-2025,2001,26,25,2191,0,1,5,0,9,51,32
franco carboni,venezia,Serie-A,2024-2025,2003,8,3,226,0,0,2,0,2,6,11
marco carnesecchi,atalanta,Serie-A,2024-2025,2000,34,34,3060,0,0,1,0,0,0,0
cesare casadei,torino,Serie-A,2024-2025,2003,15,13,1017,1,1,1,0,14,36,12
nicolo casale,bologna,Serie-A,2024-2025,1998,15,9,900,0,1,1,0,3,29,2
nicolo casale,lazio,Serie-A,2024-2025,1998,2,2,135,0,0,0,0,0,6,0
federico cassa,atalanta,Serie-A,2024-2025,2006,2,0,14,0,0,0,0,1,1,2
valentin castellanos,lazio,Serie-A,2024-2025,1998,29,28,2384,10,3,9,1,27,66,149
santiago castro,bologna,Serie-A,2024-2025,2004,36,27,2294,8,4,7,0,17,39,136
gaetano castrovilli,monza,Serie-A,2024-2025,1997,12,7,596,0,0,0,0,10,24,28
gaetano castrovilli,lazio,Serie-A,2024-2025,1997,9,1,148,0,0,0,0,5,10,6
danilo cataldi,fiorentina,Serie-A,2024-2025,1994,25,23,1728,3,0,1,0,18,90,16
zeki celik,roma,Serie-A,2024-2025,1997,31,27,2256,0,2,5,0,28,106,93
alberto cerri,como,Serie-A,2024-2025,1996,5,0,87,0,0,0,0,0,0,11
gabriel charpentier,parma,Serie-A,2024-2025,1999,10,0,271,1,2,1,0,6,7,16
walid cheddira,napoli,Serie-A,2024-2025,1998,1,0,12,0,0,0,0,0,1,1
leandro chichizola,parma,Serie-A,2024-2025,1990,1,1,90,0,0,0,0,0,1,0
samuel chukwueze,milan,Serie-A,2024-2025,1999,26,9,925,3,2,0,0,48,36,116
aaron ciammaglichella,torino,Serie-A,2024-2025,2005,1,0,1,0,0,0,0,0,0,0
giuseppe ciocci,cagliari,Serie-A,2024-2025,2002,1,0,9,0,0,0,0,0,0,0
alessandro circati,parma,Serie-A,2024-2025,2003,6,6,540,0,0,1,0,1,10,0
alphadjo cisse,hellas verona,Serie-A,2024-2025,2006,2,0,9,0,0,0,0,0,1,0
patrick ciurria,monza,Serie-A,2024-2025,1995,21,12,1111,1,1,1,0,19,27,52
saul coco,torino,Serie-A,2024-2025,1999,32,32,2845,2,0,10,0,17,70,3
lorenzo colombo,empoli,Serie-A,2024-2025,2002,37,26,2233,6,2,5,1,27,48,116
andrea colpani,fiorentina,Serie-A,2024-2025,1999,25,18,1450,2,1,1,0,37,57,129
florinel coman,cagliari,Serie-A,2024-2025,1998,9,2,263,1,0,2,0,5,5,22
pietro comuzzo,fiorentina,Serie-A,2024-2025,2005,33,24,2200,1,0,5,0,14,75,12
francisco conceicao,juventus,Serie-A,2024-2025,2002,26,12,1340,3,3,5,1,95,35,143
diego coppola,hellas verona,Serie-A,2024-2025,2003,34,33,2927,2,0,10,0,4,48,3
